FileNumber,Role,Skills,Education
19063156.pdf,"SENIOR MEMBER SERVICE ADVOCATE
SHANNA
 
SCRUGGS
","
account reconciliations, accounting, Accounts Payable, apollo, auditing, benefits, billing system, coach, com, Credit, client, customer satisfaction,
data entry, database, delivery, fashion, features, FTP, General Ledger accounts, http, legal documents, Managing, Access, MS Excel, Mail, MS
Office, Word, MySQL, Owl, pick, pricing, processes, Express, reconciling, maintain records, research, shipping, Troubleshooting
Strong customer service orientation
Problem solver
Committed to team success
MS Office
Skills
Self-motivated
Extremely organized
Highly dependable
Team leadership
Quick learner
MS Windows proficient
Work History
Senior Member Service Advocate
 
, 
10/2015
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
UnitedHealth Group Assisting members with their prescription benefits coverage for Medicare part D plan, commercial plans, state
Medicaid plans( Nevada, Georgia, Arizona, Indiana, South Dakota) , ChampVa plans, Ohio Bureau of Workers Compensation and Mail
Order.
Reviewing rejected claims, processing coverage determinations for prescription coverage.
Assisting pharmacies with rejected claims and overrides.
Help guide and educate customers on their prescription benefits, use of plan, formulary, premiums and status of orders, and claims or
inquiries.
I also assist in by doing side by sides to help other agents with their KPI's.
I'am on a team of super users that will assist agents with their computer and system issues.
Senior Member Service Advocate
 
, 
10/2015
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
UnitedHealth Group Assisting members with their prescription benefits coverage for Medicare part D plan, commercial plans, state
Medicaid plans( Nevada, Georgia, Arizona, Indiana, South Dakota) , ChampVa plans, Ohio Bureau of Workers Compensation and Mail
Order.
Reviewing rejected claims, processing coverage determinations for prescription coverage.
Assisting pharmacies with rejected claims and overrides.
Help guide and educate customers on their prescription benefits, use of plan, formulary, premiums and status of orders, and claims or
inquiries.
I also assist in by doing side by sides to help other agents with their KPI's.
I'am on a team of super users that will assist agents with their computer and system issues.
Senior Member Service Advocate
 
, 
10/2015
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
UnitedHealth Group Assisting members with their prescription benefits coverage for Medicare part D plan, commercial plans, state
Medicaid plans( Nevada, Georgia, Arizona, Indiana, South Dakota) , ChampVa plans, Ohio Bureau of Workers Compensation and Mail
Order.
Reviewing rejected claims, processing coverage determinations for prescription coverage.
Assisting pharmacies with rejected claims and overrides.
Help guide and educate customers on their prescription benefits, use of plan, formulary, premiums and status of orders, and claims or
inquiries.
I also assist in by doing side by sides to help other agents with their KPI's.
I'am on a team of super users that will assist agents with their computer and system issues.
Senior Member Service Advocate
 
, 
10/2015
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
UnitedHealth Group Assisting members with their prescription benefits coverage for Medicare part D plan, commercial plans, state
Medicaid plans( Nevada, Georgia, Arizona, Indiana, South Dakota) , ChampVa plans, Ohio Bureau of Workers Compensation and Mail
Order.Reviewing rejected claims, processing coverage determinations for prescription coverage.
Assisting pharmacies with rejected claims and overrides.
Help guide and educate customers on their prescription benefits, use of plan, formulary, premiums and status of orders, and claims or
inquiries.
I also assist in by doing side by sides to help other agents with their KPI's.
I'am on a team of super users that will assist agents with their computer and system issues.
Hosting Consultant
 
, 
01/2015
 
to 
10/2015
 
Company Name
 
â€“ 
City
 
, 
State
 
Â My primary responsibilities was to provide immediate and appropriate technical/product support to customers regarding GoDaddy
hosting products.
Provide assistance to customers with purchases, technical issues, questions, and generally resolving any customer concerns.
Consult with customers on their business needs by matching GoDaddy products and/or solutions to their online goals.
Managing and Troubleshooting with: FTP, cPanel, Plesk and MySQLÂ 
Hosting Consultant
 
, 
01/2015
 
to 
10/2015
 
Company Name
 
â€“ 
City
 
, 
State
 
Â My primary responsibilities was to provide immediate and appropriate technical/product support to customers regarding GoDaddy
hosting products.
Provide assistance to customers with purchases, technical issues, questions, and generally resolving any customer concerns.
Consult with customers on their business needs by matching GoDaddy products and/or solutions to their online goals.
Managing and Troubleshooting with: FTP, cPanel, Plesk and MySQLÂ 
Hosting Consultant
 
, 
01/2015
 
to 
10/2015
 
Company Name
 
â€“ 
City
 
, 
State
 
Godaddy My primary responsibilities was to provide immediate and appropriate technical/product support to customers regarding
GoDaddy hosting products.
Provide assistance to customers with purchases, technical issues, questions, and generally resolving any customer concerns.
Consult with customers on their business needs by matching GoDaddy products and/or solutions to their online goals.
Managing and Troubleshooting with: FTP, cPanel, Plesk and MySQLÂ 
Designer Care Associate
 
, 
03/2014
 
to 
01/2015
 
Company Name
 
â€“ 
City
 
, 
State
 
Origami Owl My primary responsibilities were assisting our independent designers and customers via inbound calls, outbound calls and
emails with order issues, product questions, tracking orders, processing requests for refunds, missing items and replacements for defective
products.
Designer Care Associate
 
, 
03/2014
 
to 
01/2015
 
Company Name
 
â€“ 
City
 
, 
State
 
Origami Owl My primary responsibilities were assisting our independent designers and customers via inbound calls, outbound calls and
emails with order issues, product questions, tracking orders, processing requests for refunds, missing items and replacements for defective
products.
Designer Care Associate
 
, 
03/2014
 
to 
01/2015
 
Company Name
 
â€“ 
City
 
, 
State
 
Origami Owl My primary responsibilities were assisting our independent designers and customers via inbound calls, outbound calls and
emails with order issues, product questions, tracking orders, processing requests for refunds, missing items and replacements for defective
products.
Customer Care Advocate
 
, 
08/2013
 
to 
03/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Ontrac My primary responsibilities was taking inbound to processes customer requests for pick ups, delivery information, tracking shipment
and processing complaints and making outbound calls to customers, other departments and contractors to provide resolution for our
customers for their packages.
Customer Care Advocate
 
, 
08/2013
 
to 
03/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Ontrac My primary responsibilities was taking inbound to processes customer requests for pick ups, delivery information, tracking shipment
and processing complaints and making outbound calls to customers, other departments and contractors to provide resolution for our
customers for their packages.Customer Care Advocate
 
, 
08/2013
 
to 
03/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Ontrac My primary responsibilities was taking inbound to processes customer requests for pick ups, delivery information, tracking shipment
and processing complaints and making outbound calls to customers, other departments and contractors to provide resolution for our
customers for their packages.
International Certified Specialist
 
, 
07/2010
 
to 
08/2013
 
Company Name
 
â€“ 
City
 
, 
State
 
My primary responsibility was to field a high volume of inbound call traffic and assess customer needs.
Manage a variety of database and web-based programs to provide timely response to the customer.
Track shipments, rectify shipping errors, product ordering, delivery status, pick-ups, product info and pricing.
Distribute calls, when necessary, to other resources to ensure customer needs are handled in a timely fashion.
Coordinate with other departments when outages occur and calls must be redirected Promoting DHL Express services and products to
customers on every call.
International Certified Specialist
 
, 
07/2010
 
to 
08/2013
 
Company Name
 
â€“ 
City
 
, 
State
 
My primary responsibility was to field a high volume of inbound call traffic and assess customer needs.
Manage a variety of database and web-based programs to provide timely response to the customer.
Track shipments, rectify shipping errors, product ordering, delivery status, pick-ups, product info and pricing.
Distribute calls, when necessary, to other resources to ensure customer needs are handled in a timely fashion.
Coordinate with other departments when outages occur and calls must be redirected Promoting DHL Express services and products to
customers on every call.
International Certified Specialist
 
, 
07/2010
 
to 
08/2013
 
Company Name
 
â€“ 
City
 
, 
State
 
My primary responsibility was to field a high volume of inbound call traffic and assess customer needs.
Manage a variety of database and web-based programs to provide timely response to the customer.
Track shipments, rectify shipping errors, product ordering, delivery status, pick-ups, product info and pricing.
Distribute calls, when necessary, to other resources to ensure customer needs are handled in a timely fashion.
Coordinate with other departments when outages occur and calls must be redirected Promoting DHL Express services and products to
customers on every call.
Customer Service Representative
 
, 
08/2008
 
to 
07/2010
 
Company Name
 
â€“ 
City
 
, 
State
 
Alltel Wireless My primary responsibility was to resolve customer inquiries and concerns regarding our products and services such as, bills,
coverage area, promotions, store locations and hours.
Increase customer satisfaction by offering alternative solutions and products.Follow established guidelines to collect and analyze information
to create resolution alternatives aimed at reducing risk and increasing revenue.
Contact customers manually or via the auto dialer to resolve non-payment issues and research and negotiate payment arrangements.
Access and update customer accounts in computer billing system.
Review bills and explain fees and charges for service.
Determine when service suspension and/or disconnect is appropriate and initiate accordingly.
Also sell products, features and accessories.
Customer Service Representative
 
, 
08/2008
 
to 
07/2010
 
Company Name
 
â€“ 
City
 
, 
State
 
Alltel Wireless My primary responsibility was to resolve customer inquiries and concerns regarding our products and services such as, bills,
coverage area, promotions, store locations and hours.
Increase customer satisfaction by offering alternative solutions and products.Follow established guidelines to collect and analyze information
to create resolution alternatives aimed at reducing risk and increasing revenue.
Contact customers manually or via the auto dialer to resolve non-payment issues and research and negotiate payment arrangements.
Access and update customer accounts in computer billing system.
Review bills and explain fees and charges for service.
Determine when service suspension and/or disconnect is appropriate and initiate accordingly.
Also sell products, features and accessories.
Customer Service Representative
 
, 
08/2008
 
to 
07/2010
 
Company Name
 
â€“ 
City
 
, 
State
 
Alltel Wireless My primary responsibility was to resolve customer inquiries and concerns regarding our products and services such as, bills,
coverage area, promotions, store locations and hours.Increase customer satisfaction by offering alternative solutions and products.Follow established guidelines to collect and analyze information
to create resolution alternatives aimed at reducing risk and increasing revenue.
Contact customers manually or via the auto dialer to resolve non-payment issues and research and negotiate payment arrangements.
Access and update customer accounts in computer billing system.
Review bills and explain fees and charges for service.
Determine when service suspension and/or disconnect is appropriate and initiate accordingly.
Also sell products, features and accessories.
Processing Associate
 
, 
01/2008
 
to 
04/2008
 
Company Name
 
â€“ 
City
 
, 
State
 
Randstad at Vanguard My primary responsibility was to process monetary transaction to include, address changes, opening new accounts,
adding beneficiaries, adding legal documents through client's systems.
Review transactions for accuracy, completeness and adherence to all internal and external regulations.
Ensures timely completion of all client requests, Develops and maintains a thorough understanding of departmental systems and processing
functions.
Processing Associate
 
, 
01/2008
 
to 
04/2008
 
Company Name
 
â€“ 
City
 
, 
State
 
Randstad at Vanguard My primary responsibility was to process monetary transaction to include, address changes, opening new accounts,
adding beneficiaries, adding legal documents through client's systems.
Review transactions for accuracy, completeness and adherence to all internal and external regulations.
Ensures timely completion of all client requests, Develops and maintains a thorough understanding of departmental systems and processing
functions.
Processing Associate
 
, 
01/2008
 
to 
04/2008
 
Company Name
 
â€“ 
City
 
, 
State
 
Randstad at Vanguard My primary responsibility was to process monetary transaction to include, address changes, opening new accounts,
adding beneficiaries, adding legal documents through client's systems.
Review transactions for accuracy, completeness and adherence to all internal and external regulations.
Ensures timely completion of all client requests, Develops and maintains a thorough understanding of departmental systems and processing
functions.
Accounts Payable Clerk
 
, 
11/2004
 
to 
01/2008
 
Company Name
 
â€“ 
City
 
, 
State
 
Tempe Schools Credit My primary responsibility was maintaining and auditing.
Union General Ledger accounts, account reconciliations, data entry, posting and reconciling large- volume batch summary transactions,
performing cash accounting journal entries, also maintain records for Accounts Payable prioritize and pay invoices received at the rate of
70-90 invoices paid per week.
I have also handled past due auto, mortgage, credit card unsecured consumer loans, repossessions and bankruptcy accounts and continue
to coach employees on how to handle transactions to these sensitive accounts.
I am ","
GED apollo-resume.co
 
: 
1996
 
Mesa Community College
 
- 
GED
 
: 
1996
 
Mesa Community College
 
- 
City
 "
47133747.pdf,PATIENT ,"
accounting, approach, agency, backup, BUSINESS MANAGEMENT, Call Center, coaching, Competitive, contracts, cost control, clientele,
client, customer satisfaction, Customer Satisfaction, Customer Service, Delivery, Documentation, Electronic mail, Financial, Food safety,
Inspection, inspects, insurance, ISIS, leadership, Team Leader, managerial, market, materials, Excel, office, Microsoft Outlook, Microsoft
Outlook, Word, Works, net","al
goals.
Determines student applicant's admissibility to the university online / college.
Responsible for national volume over, $200M in annual sales.
Maintain communication via telephone call Center, face to face correspondence, and/or electronic mail with prospective students through all
stages of the recruitment and admissions process.
Successfully/consistently achieve enrollment/ start goals.
Successfully held a Team Leader position within the call center for 32 reps.
Meet and exceeded goal every cycle motivated and coached reps to making monthly and weekly goals.
Call Center Team Leader
 
08/2003
 
to 
12/2006
 
Company Name
 
City
 
, 
State
Directed and coordinated activities of employees engaged in installation through call center team.
Hired, trained and supervised a team of 15 employees.
Monitored, coached and motivated team reps.
Customer Service Rep 
03/2002
 
to 
07/2003
 
Company Name
 
City
 
, 
State
Call Center Supervisor
 
01/2000
 
to 
03/2002
 
Company Name
 
City
 
, 
State
Hollywood video - Store Manager
 
01/1998
 
to 
01/2000
Education
B.S
 
: 
BUSINESS MANAGEMENT
 
Kaplan University BUSINESS MANAGEMENT
 
BUSINESS MANAGEMENT
"
37640804.pdf,"NURSE CLINICIAN II ON MEDICAL/CARDIAC INTENSIVE CARE UNITS AND INTERVENTIONAL UNIT
","
Fluent in conversational Spanish
Competent in performing 12-lead EKGs
Proficient in Microsoft Office (Word, Excel, PowerPoint)
Highly organized with excellent communication skills
Willingness and rapid ability to learn that results in ","al degree from Loyola University Chicago and estimated
4 years "
13342150.pdf,"PATIENT SERVICE REPRESENTATIVE
","
Maintains strict confidentiality
Knowledge of HMOs, Medicare and Medi-Cal
Medical Manager Software
Electronic Medical Record (EMR) software
HIPAA compliance
Patient-focused care
Strong "," and Training
Bachelors of Arts
 
2011
 
Harrington College of Design
"
75057933.pdf,"FAMILY AND COMMUNITY ADVOCATE
","
Self-motivated
Team leadership
Strong verbal communication
Powerful negotiator
Conflict resolution
Extremely organized
Client assessment and analysis
Work History
03/2015
 
to 
09/2017
Family and Community Advocate
 
Company Name
 
â€“ 
City
 
, 
State
 
Completion of or update of applications leading to financial assistance toward home heating or cooling bills; as well as assistance towards
rent or mortgage payments to at-risk low income, elderly and disabled households.
Referrals to community resources as needed.
Completion of applications for Home Weatherization program and agency Head Start Facilities.
Compiled and monitored case files.
Coordinator of VITA Tax program.
Community Outreach 4x's yearly.
Utilized technology solutions for data entry.
Community Outreach resulted in 15% increase in financial assistance.
01/2009
 
to 
01/2011
Substance Abuse Counselor
 
Company Name
 
â€“ 
City
 
, 
State
 
Completed Psychosocial Assessments and Treatment Plans to determine the eligibility and provisional needs of persons suffering from
Opiate Addiction.
Monitored progress through weekly individual and group sessions, team staff meetings, and random Urine Surveillance.
Completed authorization for T-19 reimbursements.
Collaborated with on-site medical team for maximum services.
Compiled and monitored case files.
Provided community referrals as needed.
Group leader.
01/2008
 
to 
01/2009
Case Manager
 
Company Name
 
â€“ 
City
 
, 
State
 
Completed Psychosocial Assessments and Treatment Plans.
Compiled and monitored case files.
Utilized technology solutions to streamline data entry and report writing.
Collaborated with in-house and community staff to maximize services.
Provided community referrals as needed.
Monitored daily living activities to assess quality of life status.
Completed monthly stats.
On clients seen and services rendered.
On-site case management resulted in 45% reduction in crisis situations.
01/2004
 
to 
01/2008
Lead Case Manager
 
Company Name
 
â€“ 
City
 
, 
State
 
Completed Psychosocial Assessments and Treatment Plans within the Prison setting to determine provisional needs for discharging inmates
in the area of personal and family adjustments, finances, employment, food and clothing, housing, and physical and mental impairments.
Developed and implemented program curriculum.
Compiled and monitored case files and utilized technology solutions to streamline management tasks and report submission.
Supervisor and trainer of Masters and Bachelor Interns.
Provided employment services including resume writing, job leads, job retention.
Case management resulted in 50% recidivism reduction in a 4 year project.Virgil Joiner - pg.
2.
01/2000
 
to 
01/2004
Therapist
 
Company Name
 
â€“ 
City
 
, 
State
 
Completed Psychosocial Assessment and Treatment Plans to determine diagnosis and provisional needs of clients with wide range.
of Mental Health Disorders including AODA.
Assisted clients in modifying negative attitudes and behaviors through weekly individual and group session and Urine Surveillance.
Compiled and monitored case files.
Provided in-home therapy.
In-home services resulted in 60% increase in client retention.
Observed and monitored client behavior and responses to treatment.
01/1998
 
to 
01/2001
Psychotherapist
 
Company Name
 
â€“ 
City
 
, 
State
 
Completed Psychosocial Assessments and Treatment Plans on clients diagnosed with a wide range of Mental Health Disorders.
Directed clients in modifying attitudes and patterns of negative behavior through weekly individual sessions.
Compiled and monitored case files.
Completed authorizations for insurance reimbursement.
Collaborated with Psychologist and Psychiatrist regarding diagnosis and medication monitoring.
Conducted in-home services including crisis intervention.
Provided community resources as needed.
In-home services resulted in 35% increase in client retention.
Observed and monitored client behavior and responses to treatment.
Skills
streamline, agency, Case management, Counselor, Counseling, crisis intervention, client, clients, data entry, diagnosis, financial, insurance,
meetings, Mental Health, progress, Psychiatrist, quality, report writing, Supervisor, Tax, therapy, trainer, Trauma, Treatment Plans
Education
1995
MSW
 
: 
Social Welfare
 
University of Milwaukee
 
- 
City
 
, 
State
 
Advanced Opportunity Fellowship Award *UW Milwaukee Field Placement Advisory Brd. Member *African American Student Achievement
Award *Association of Black Social Workers Book Fund Award
1993
BSW
 
: 
Social Welfare
 
Concordia University Wisconsin
 
- 
City
 
, 
State
 
Member: Student Social Work Club
AODA Counselor/Social Work Intern *WCS/Wings Correctional Program, Milwaukee, WI 
AODA Counselor/Social Work Intern (Women In
Need of Greater Support)
 
: 
VA Medical Center
 
- 
City
 
, 
State
 ","
1995
MSW
 
: 
Social Welfare
 
University of Milwaukee
 
- 
City
 
, 
State
 
Advanced Opportunity Fellowship Award *UW Milwaukee Field Placement Advisory Brd. Member *African American Student Achievement
Award *Association of Black Social "
14708590.pdf,"SERVICE ADVOCATE IV- CLINICAL SUPPORT
","
Healthcare: claims authorization, computerized and paper claims submission People skills: advanced problem-solving, great organizational skills"," opportunities
â€¢ Identify, document and monitor process improvements
â€¢Maintain records, reports, or files
â€¢ Moderate to heavy keying required.
â€¢ 9+ years' "
10186968.pdf,"CHILD FAMILY ADVOCATE
","
scheduling appointments
AS 400, budgets
call center
Customer service
financial, funds
Labor Relations
Leadership
Sales"," and family reunification activities.
Advised patients on community resources, made referrals and devised realistic treatment plans.Communicated with public social and welfare
agencies to obtain and provide information.
Customer Services Team Lead
 
October 2010
 
to 
March 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Surpassed revenue goals in four consecutive quarters.
Created training manuals targeted at resolving even the most difficult customer issues.
Developed, implemented and monitored programs to maximize customer satisfaction.
Interviewed, hired and trained new quality customer service representatives.
Developed and implemented policies, procedures and process improvement initiatives to improve retention rates and increase customer
satisfaction.
Customer Service/Banking 
November 2007
 
to 
March 2009
 
Company Name
 
ï¼​ 
City
 
, 
State
Collected customer feedback and made process changes to exceed customer satisfaction goals.
Developed process improvements to enhance efficiency and effectiveness of inter-department call center operations.
Opened new customer accounts, including checking, savings and lines of credit.
Examined checks for identification and endorsement.
Processed treasury, tax and loan payments.
Administrative Assistant
 
August 2007
 
to 
November 2007
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed the receptionist area, including greeting visitors and responding to telephone and in-person requests for information.
Dispersed incoming mail to correct recipients throughout the office.
Created and maintained spreadsheets using advanced Excel functions and calculations to develop reports and lists.
Received and distributed faxes and mail in a timely manner.
Call Center/Phone Representative/Collector
 
August 2005
 
to 
November 2007
 
Company Name
 
ï¼​ 
City
 
, 
State
Computed accurate sales prices for purchase transactions.
Eliminated outdated records by sending the records to be scanned.
Identified and resolved system and account issues.Verified and logged in deadlines forresponding to daily inquiries.
Education
l Course"
29173771.pdf,"CENTER DIRECTOR/HEAD START FAMILY ADVOCATE
","
Have Directors Credential .
Relationship building
Parental training
Effective communication
Family advocacy
Family services
Leadership
Planning and Coordination
Good listening skills
Community Resources
Work History
01/2020
 
to 
Current
Center Director/Head Start Family Advocate
 
Company Name
 
â€“ 
City
 
, 
State
 
Collaborated with families to assist in growth, development and ",. A respectful Family Advocate offering case management and crisis intervention 
13115648.pdf,ADMISSIONS ,"
Client Relations 
Creative Problem Solving 
Customer Service
Academic Advisement 
Team Leader 
EffectiveCommunicator
Project Management 
Relationship Builder 
Professional Attitude Marketing 
Multi-Task Management",", management and marketing problems.
Core "
24588864.pdf,"VETERAN ADVOCATE INTERN
","
Conflict resolution skills
Superior Organizational Skills
Exceptional interpersonal skills
Ability to ","al and other informational resources Ensure that participating child medical, health and dental requirements are met Maintain
ongoing communication with families by following up with parents Contact family pediatrician, dentist, and other medical "
15337481.pdf,"CUSTOMER SERVICE ADVOCATE
","
Skills
Microsoft Suite Proficiency
RightFax Ventura
Lotus Notes
10 Key (By Sight)
Data Entry
Dispatch
Collections
Customer Service
Sales
Cash Handling","
Associate of Science
 
: 
Health Administration
 
El Centro Community College
 
City
 
, 
State
 
, 
usa
Health Administration
State
"
30741799.pdf,"COURT APPOINTED SPECIAL ADVOCATE FOR ABUSED AND NEGLECTED CHILDREN
","
Compassionate
Active listener
Experienced in ","
Support prevention efforts
Assist with local and major disasters
Attend trainings and education seminars
September 2015
 
to 
May 2015
Company Name
 
City
 
, 
State
 
Social "
