FileNumber,Role,Skills,Education
65237556.pdf,"MARKETING COORDINATOR
","
Microsoft Office programs proficiency.
Tableau Marketing Software.
Basic knowledge of Photoshop.
Public speaker.
â€‹Voice-over talent.
Additional Information
Participation in the forum ""Youth Proposalâ€​
Proposal: â€œCreation of the Municipal Institute of Culture"" (Winner)
Organized by: FundaciÃ³n Colosio AC Nuevo LaredoLogistics Support Hug Ceremony.
Organized by: Washington's Birthday Celebration Association (WBCA)
Logistics Support in the Anheuser Bush Parade.
Organized by: Washington's Birthday Celebration Association (WBCA)
Logistics Coordination Mexican Night: A Presentation of Mr. & Mrs. International.
Organized by: LULAC Council # 12. Â  Â Â 
Binational Affairs Logistics Support for the Regional Municipality.
Assistant Director: Mr. Gerardo Lozano RendÃ³n
Logistics Support to the Regional Municipality.
Organization: Presidential LogisticsÂ ","
BBA
 
, 
Marketing and Advertising
 
2010
 
Centro de Estudios Superiores Royal
 
ï¼​ 
City
 
, 
State
 
, 
Mexico
Graduated First in Class of 2006-2010 for Academic Achievement.Â 
President of the Alumni Society. Â  Â  Â Period: 2008-2009. Â 
â€‹Student government representative. Â Period: 2008-2010.Â 
â€‹
 Founder and Secretary of the Royal College Lions Club. Period: 2008-2010.Â  Â  Â  Â  Â  Â  Â Â 
High School Diploma
 
2005
 
Instituto Anglo EspaÃ±ol de Nuevo Laredo
 
ï¼​ 
City
 
, 
State
 
, 
Mexico
Personal Information
Place of Birth: Tampico Tamaulipas
 
Date of Birth: Frebruary 6th, 1988
 
Present Resident in Nuevo Laredo Tamaulipas, Mexico.
Sex: Male
Status: Single
Hobbies: Outdoor Sports, running, hunting and fishing.
Interests
Marketing
Business Development
Advertising
Sales
Management
Public Relations
Corporate Negociations
Administration
Training
â€œInformation Managementâ€​.
â€œThe best serviceâ€​.
Both awarded by: Hotel Hilton Garden Inn Nuevo Laredo
â€‹
""How to talk and express properly in public""
Presented by: Centro Educativo y de Expresion Oral (CEEO) Â 
"
61319162.pdf,"MARKETING AND COMMUNICATIONS DIRECTOR
",": MS Office, Raisersedge, LexisNexis, Twitter and numerous social media platforms Extensive International
Work: Western Europe, US, Africa, Asia, and the Caribbean
Certifications
Certificate Marketing/Leadership Executive Program, Chicago, IL
Professional Affiliations
Consulted with companies such as: Black Girls CODE, Log Camp and National Association of Multicultural Digital
Presentations
online, social media, business/commercial events, conferences and industry meetings Served as a creative copywriter for -pitches, presentations,
brochures, web promotion and marketing materials
Skills
Marketing, Public Relations, And Marketing, Branding, Copywriter, Proactive, Self Motivated, Liaison, Budget, Governance, Proposals, Public
Relations Strategy, Finance, Business Development, Crisis Management, Exchange, Marketing Strategy, Media Strategy, Premier, Securities,
Strategic Planning, White Papers, Associate, Contract Management, Million, Operations, Registrations, Staffing, Budgets, Energetic,
Organizational Skills, San, Storage Area Net"," organizations such as: Washington STEM, WestEd and Education Pioneers
Led all communication activities: marketing, public relations and social media
Pitched stories to journalists for prospective companies
Managed media profile of executives
Developed and managed speaking plans for Black Girls CODE CEO
Created branding materials and overall messaging
Served as a creative copywriter for -pitches, presentations, brochures, web promotion and marketing materials
Planned and organized companies proactive presence in several communication channels, including - traditional media channels, online,
social media, business/commercial events, conferences and industry meetings
"
11842274.pdf,"BARTENDER
","
Accounting, advertising, basic, brochures, C, cashier, closing, conferences, cooking, credit, make change, clients, customer satisfaction,
Customer Service, direct mail, documentation, editing, special events, exhibitions, fast, forms, functional, funds, health and safety standards, IDs,
image, instruction, Insurance, Maintain inventory, inventory, law, legal, market, Marketing, meetings, money, multimedia, neat, newsletters,
newspapers, Organizing, Organizational, policies, POS, presentations, press, press releases, PR, Processes, promotion, Public Relations, publicity,
quality, radio, safety, selling, sales, speeches, supervisor, supervising, supervision, tables, taxes, TV, television, tops, website, articles, annual
reports","
High School Diploma
 
: 
1993
 
Susan B. Dorsey High
 
- 
City
 
, 
State
 
Cosmetology
 
, 
1993
 
Career Academy Inc
 
- 
City
 
, 
State
 
"
11850315.pdf,"PUBLIC RELATIONS SPECIALIST AND BRAND CONSULTANT
","
agency, branding, budgets, content creation, clients, direction, editorial, editor, email, event planning, special events, Fashion, financial, functional,
Google Analytics, GPS, image, leadership, Lexis Nexis, marketing, marketing communications, media plans, media relations, merchandising,
Access, Excel, MS Office Suite, PowerPoint, Word, press, press releases, PR, project plans, Public Relations, public speaking, retail, sales,
Spanish, speeches, strategy, strategic, TV, video","
B.A
 
: 
Marketing
 
, 
June 2005
 
Berkeley College
 
Marketing
Languages
Native fluency in Spanish
Personal Information
I know I will make a positive contribution to your company and look forward to discussing my capabilities in more detail. I am available for a
personal interview at your convenience. I know you are busy, and have many applications to review, so please let me know if you wish to further
discuss your requirements and my ability to meet them. Thank you for your time and consideration. Sincerely, Lorena Pino
Additional Information
I know I will make a positive contribution to your company and look forward to discussing my capabilities in more detail. I am available for
a personal interview at your convenience. I know you are busy, and have many applications to review, so please let me know if you wish to
further discuss your requirements and my ability to meet them. Thank you for your time and consideration. Sincerely, Lorena Pino
"
16226743.pdf,"PRESIDENT
","
photo, advertising, Agency, book, brand strategy, brand development, budget, bi, business strategies, c, Cisco, community relations, conferences,
client, clients, special events, financial, Fire",", financial, healthcare, and sports & entertainment. SKILLED
MARKETING COMMUNICATIONS STRATEGIST AND PUBLIC RELATIONS EXECUTIVE with significant and progressive "
11624880.pdf,"COMMUNICATIONS COORDINATOR
","
Adobe Photoshop,Illustrator, InDesign
Experience with Cvent Crowdcompass' mobile application software
Microsoft Office
Constant Contact, Mailchimp","
Bachelor of Arts
 
: 
Strategic Communications
 
May 2014
 
Elon University
 
City
 
, 
State
 
GPA: 
GPA: 3.71 Graduated Magna Cum Laude Dean's List
Fall 2010, Spring 2011, Spring 2012, President's List Fall 2012, Spring 2013, Fall 2013; Spring 2014 Inducted into National Communications
Association, Lambda Pi Eta Inducted into National Social Science Honor Society, Pi Gamma Mu Inducted into the International Sociology Honor
Society, Alpha Kappa Delta
Strategic Communications GPA: 3.71 Graduated Magna Cum Laude Dean's List Fall 2010, Spring 2011, Spring 2012, President's List Fall 2012,Strategic Communications GPA: 3.71 Graduated Magna Cum Laude Dean's List Fall 2010, Spring 2011, Spring 2012, President's List Fall 2012,
Spring 2013, Fall 2013; Spring 2014
Inducted into National Communications Association, Lambda Pi Eta
Inducted into National Social Science Honor Society, Pi Gamma Mu
Inducted into the International Sociology Honor Society, Alpha Kappa Delta
Interests
Member of Public Relations Student Society of America - ""1000 Thanks"" Program Contributor Received over 1500 thank-you cards from
university community (Fall 2013) Completed service-learning "
23048999.pdf,"DIRECTOR
","
Communications, Editor, Event Planning, Special Events, 
Director, Fundraising, Graphics, Brochures, Catalogs, Marketing, Marketing Plans,
Materials, Mentoring, Newsletters, Presentations, Processes, Public Relations, Recruitment, Strategic Plans, Supervision, Website, Annual
Reports
Professional Experience
Director
 
06/2012
 
to 
Current
 
Company Name
 
City
 
, 
State
Manages all the daily operations, public relations and marketing efforts of the KC Metro Center.
Responsible for developing marketing plan and materials to recruit students by ","al Foundation by coordinating fundraising events and promoting student programs.
Complete yearly process to receive a grant from Kansas City for the Foundation.
Public Relations and Alumni Affairs Coordinator
 
01/2003
 
to 
09/2006
 
Company Name
 
City
 
, 
State
Coordinated public relations, marketing and fund development for the college.
Produced, wrote and approved various marketing mediums, such as newsprint, internet, annual reports, catalogs, strategic plans and
brochures.
Served as Editor-in-Chief of quarterly newsletter distributed to 3,000+ alumni, faculty, and friends of college.
Developed and maintained Public Information website, and produced annual report and strategic plan.
Organized class reunions and alumni events.Managed and budgeted other campus events.
Facilitated 2005 annual campaign, which resulted in the highest annual donations received.
Education
Ph.D.
 
2018
 
Kansas State University
 
City
 
, 
State
 
GPA: 
GPA: 4.0
Adult & Community Education
Master of Arts
 
2004
 
Missouri State University
 
City
 
, 
State
 
GPA: 
GPA: 3.19
Communication
Bachelor of Arts
 
2002
 
Missouri Western State University
 
City
 
, 
State
 
GPA: 
GPA: 2.69
Communication, Public Relations Emphasis
Technical Communication Minor
Memberships
Alpha Kappa Alpha Sorority, Incorporated
Hickman Mills Prevention Coalition (2007 - present)
Hickman Mills Educational Foundation (2012 - present)
Member, Scholarship Committee, St. Andrew United Methodist Church (2013 - present)
Member, PPR Committee, St. Andrew United Methodist Church (2012 - present)
South Kansas City Leadership Academy Graduate, 2008
YouthFriends, Mentor (2007 to 2014)
Advisory Committee for the 3V's Grant (2005 - 2006)
Coordinator, Cox Nursing Encounter Camp (2002 - 2005)
YWCA Advocate for Victims of Sexual Assault/Rape (2000 - 2004)"
29525715.pdf,"CHIEF INNOVATION AND OUTREACH OFFICER
","
expertise in 21st century teaching and learning, systems thinker and passionate about ecological literacy, human-centered design facilitator, strong
written and communication skills, proficiency in social media and community outreach, and strong ability to visually communicate ideas, concepts,
notes, and programs"," models, instructional
design, policy and politics around education reform efforts
Lead developer and facilitator in training and "
14536764.pdf,"PUBLIC RELATIONS CONSULTANT
","
Sales Software: Salesforce.com
Public Relations Software: Bacon's Mediasource, Factiva
Desktop Publishing Software: Photoshop, Illustrator, HTML","
B.A
 
: 
Spanish and Humanities
 
, 
1994
 
PROVIDENCE COLLEGE
 
- 
City
 
, 
State
 
GPA: 
Cum Laude GPA: 3.5
Cum Laude, 3.5 GPA
1993
 
Centro de Lenguas Modernas
 
- 
City
 
, 
Spain
Intense, semester-long study of Spanish language, culture and literature
Languages
Bilingual Spanish and English
Interests
Provided public relations strategy, consulting and support for non-profit organization, PoundHounds.
Meals on Wheels Delivery Driver
"
14278888.pdf,"PUBLIC RELATIONS OFFICER
","
Accounting, acquisitions, Bookkeeping, Book, conflict resolution, clients, data analysis, documentation, financial, Government, inspecting, Law
Enforcement, Listening, Logistics, logistics management, Marketing, materials, Office, win, Navy, personnel, Police, policies, quality assurance,
receiving, reporting, requirement, scheduling, shipping, spreadsheet, Strategist, ","2004
Bachelor of Science
 
: 
Accounting
 
Enugu State University of Science and Technology
 
Accounting
1995
Bachelor of Science
 
: 
Microbiology
 
University of Nigeria
 
Nigeria
 
Microbiology
Interests
Global War on Terrorism 
Operation Iraq Freedom 
Reading 
Analyzing complex issues Playing Soccer Army Achievement Medal
Affiliations
ACTIVE SECRET CLEARANCE and Moderate Risk Public Trust
Additional Information
AWARDS AND INTERESTS 
Global War on Terrorism 
Operation Iraq Freedom 
Reading 
Analyzing complex issues Playing Soccer
Army Achievement Medal
"
24977396.pdf,"ADMINISTRATIVE CLERK/ PUBLIC RELATIONS MANAGER
","
Educator
Social Media
RecruitmentÂ 
Communicator",. Seeking opportunity to 
16103783.pdf,"OFFICE ADMINISTRATOR
","
administrative, client, customer satisfaction, customer service, database, Delivery, e-mail, equipment maintenance, graphs, inspecting,
manufacturing process, marketing, mail, office, Office Administration, Office Skills, organizing, payroll, personnel, Pick, presentation development,
presenting, presentations, quality, express, reception, Maintain documentation, Research, safety, shipping, spreadsheet, Supervision, phone,
Answer phones, transportation, Web design", and 
26173524.pdf,"CLIENT SERVICE SPECIALIST
","- Written &
Oral
Highly organized and dedicated person with
positive attitude.
Highly motivated self-starter who takes initiative
with minimal supervision
Flexible team player with the ability to effectively prioritize and juggle multiple
concurrent projects while still making deadlines
Strong logical & analytical thinker with demonstrated talent for problem solving
Thrive on challenging tasks in office environment.
Confident, hard-","
Master of Science
 
, 
Integrated Marketing Communications
 
2012
 
Roosevelt University
 
ï¼​ 
City
 
, 
State
 
, 
USA
Bachelor of Arts
 
, 
Mass Communications
 
2009
 
Babcock University
 
ï¼​ 
City
 
, 
State
 
, 
Nigeria
Computer "
10070224.pdf,"PUBLIC RELATIONS DIRECTOR
","
Microsoft Office Suite: Word, Excel, Publisher, PowerPoint
 
Constant Contact: Email marketing tool 
OU Campus: Web content managementÂ 
Meltwater News: Media tracking and distributionÂ 
TVEyes: Broadcast monitoring
Community Service
Capital Area ReEntry Coalition: Email Marketing, Press Releases, Media Relations, 2015 
Media 101 Workshop for non-profits: Served as a panelist, April 2016â€‹
Community Grant Writing Workshop:Â  Conducted media ","
Master of Arts
 
:
 
Mass Communication 
,
 
May 2003
 
Southern University
 
ï¼​ 
City
 
, 
State
 
Public Relations
Bachelor of Arts
 
:
 
Mass Communication
 
,
 
December 2001
 
Southern University
 
ï¼​ 
City
 
, 
State
 
Broadcast Journalism
"
31392754.pdf,"PUBLIC RELATIONS LIAISON/SALES REPRESENTATIVE
","
Sales Software: Salesforce.com, TapScan
Public Relations Software: Bacon's Mediasource, Factiva
Microsoft Office Suite: Outlook, MS Word, Excel, Powerpoint
Human Resources: EZ Labor Time and Attendance Software, ADP Payroll System, Great Plains Software"," and Training
Associate of Arts
 
: 
Human Resources
 
2007
 
University of Miami
 
City
 
, 
State
 
, 
United States
"
45462344.pdf,"RETAIL SALES CONSULTANT
","
Writer; Editor; Public Relations and Media Relations; Photography and graphic arts; Event coordination; Journalist; Researcher; Analyst; Business
strategist; Singer, songwriter & musician.","
1996
Bachelor of Arts
 
: 
Communications
 
University of Puerto Rico
 
- 
City
 
, 
State
1990
High School Diploma
 
: 
General Studies
 
RamÃ³n Power y Giralt
 
- 
City
 
, 
State
Languages
Bilingual (Spanish and English).
"
14910300.pdf,"TAX COLLECTOR OFFICER
","
Photoshop, Advertising, Balance, budget, Business Development, Business Planning, conferences, Corporate Communications, Customer Service,
direction, Editing, editor, email, Event Planning, financial control, Leadership, Mac, Director, management skills, Market Analysis, Marketing
Strategies, Marketing, Marketing Communications, Excel, Office, Outlook, PowerPoint, Power Point, Publisher, Windows 8, 2000, Word,
Microsoft Word, Operating System, Organizing, Persuasive, policies, Press, Project Management, Publicity, quality control, report writing,
Speeches, Staffing, Strategy, taxes, Vista
Additional Information
PROFESIONAL ORGANIZATIONS President (2006-2008) Communication's Student Organization of the Catholic University, as
President Responsibility: Managing the budge. Create Leaders for the future, establish innovation to give new direction to the organization,
Coordinated Academic Conferences. Raising awareness of Social Responsibility.","
2016
Business Administration (Marketing)
 
Pontifical Catholic University
 
ï¼​ 
City
 
, 
State
 
, 
Puerto Rico
 
Business Administration (Marketing)
2008
BBA
 
: 
Radio Communication
 
Pontifical Catholic University
 
ï¼​ 
City
 
, 
State
 
, 
Puerto Rico
 
Radio Communication
"
28975482.pdf,"OPERATIONS MANAGER
","
Customer Service, Receptionist, Retail Sales, Maintenance, Operations, Training, Marketing, Sales, Database, Public Relations, Advertising,
Business Plans, Direct Mail, Direct Marketing, Excellent Multitasker, Human Resources, Pr, Promotional, Simultaneously, Trade Show, Budgets,
Business Operations, Mentoring, Monthly Sales, Ordering, Payroll, Sales Goals, Clients, Administrative Assistant, Sales In, Weekly Sales,
Answering, Cash, Liaison, Order Entry, Billing, Correspondence, Finance, Inventory, Inventory Control, Of Sales, Operations Management,
Problem Solving"," and Training
The College of Staten Island
 
2002
 
Bachelor of Science
 
: 
Communications
 
City
 
, 
State
 
, 
US
 
Bachelor of Science: Communications, 2002 The
College of Staten Island - New York Additional Information
"
10873344.pdf,"ACCOUNT MANAGER
","
administrative, Adobe Photoshop, Premiere, ad, advertisements, advertising, product analysis, art, assembly, billing, brochures, budget, Chinese,
interpersonal skills, competitive, clientele, client, customer service, database, delivery, creative development, documentation, edit, Fame, fast, film,
functional, image, IMS, indexing, marketing, materials, Access, Excel, Microsoft Office, PowerPoint, Word, net","
Bachelor of Arts
 
: 
Public Relations and Journalism
 
Seton Hall University
 
ï¼​ 
City
 
, 
State
 
GPA: 
Cum Laude
 
Public Relations and Journalism Cum
Laude
"
42332765.pdf,"CUSTOMER REFERENCE PROGRAM MANAGER
","
Microsoft Office: Word, Excel, PowerPoint
Database Management: Boulder Logic, Salesforce.com
Industry Tools and Reporting: Cognos, TechValidate","
Bachelor of Science
 
, 
Hotel Administration
 
Whittemore School of Business, University of New Hampshire
 
ï¼​ 
City
 
, 
State
Related Volunteer "
36671891.pdf,"SENIOR FOOD DEFENSE ANALYST
","
Self starter
Effective strategic planning
Strong leadership skills
Excellent relationship building skills
Resourceful and persistent
Additional Information
PROFESSIONAL TRAINING:Detailed list available upon request
PROFESSIONAL AWARDS: 
(Detailed list available upon request)
For Leadership and Persistent Effort to Negotiate and Implement a Cooperative Activity Agreement with Canada
FDA Group Recognition Award for outstanding Leadership and Contributions toward Increasing Awareness of and Building Global
Capacity for Food Defense through Outreach, Education, and Collaboration
Exemplary Efforts in Securing a Joint Project Arrangement with the UK Food Standards Agency
CIA Outstanding Contribution on Collection Issues of Critical Importance to National Security
Developing the Frame","
Graduate Certificate
 
, 
Washington Representatives Program
 
1994
 
George Washington University
 
ï¼​ 
City
 
, 
State
 
Bachelor of Arts
 
, 
Radio/Television/Film Production
 
1986
 
University of Maryland
 
ï¼​ 
City
 
, 
State
 
Interests
Member of the Daughters of the American Revolution
Member of the Colonial Dames 17th Century Society
Former President of the Mount Vernon Terrace Community Association
"
27000192.pdf,"VP, PUBLIC RELATIONS ACCOUNT DIRECTOR
","
Work History
VP, Public Relations Account Director
 
09/2006
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Strategize, direct, manage and oversee day-to-day and long-term communications and public relations activities for high profile accounts
such as Ocean City, Md., Department of Tourism, OLD BAY, McCormick & Company, Marble Slab Creamery, Great American
Cookies, Pretzelmaker, Hot Dog on a Stick, The Maryland Stem Cell Research Commission, The Maryland Technology Development
Corporation, Nobel Learning Communities, Inc., and The Center for Eating Disorders at Sheppard Pratt.
Create, execute, and manage local, regional and national integrated marketing, media relations, public relations and branding campaigns that
meet specific communications goals.
Demonstrate expertise in the areas of written communications, editing, media documents and press kits, feature and speech writing, message
points, newsletters, interview coordination, internal and external communications plans, crisis communications and response, website copy
and maintenance, marketing collateral pieces, and social media posts.
Serve as spokesperson and on-call crisis management and response and strategy expert.
Secure placements in consumer and trade media outlets.
Tops hits include the front page of USA Today, The Today Show, Studio B with Sheppard Smith, Fox & Friends, Newsweek, and
Huffington Post.
Pitch, organize and schedule media tours with client spokespeople.
Advise and streamline internal communications processes and procedures for clients and offer council for communications best practices.
Work with MGH's internal research team to conduct and evaluate quantitative and qualitative research in regard to brand awareness,
consumer preferences and behaviors.
Lead and manage staff to ensure accuracy in writing, consistent account messaging, and client and media interaction.
Recruit, hire and mentor department new hires and oversee the MGH intern program.
Play a key role in MGH's new business process including responding to RFPs, meeting with potential clients and presenting ideas and
concepts for new business wins.
Display department and account leadership and success through swift rise in MGH management structure.
Promoted from account coordinator, to account executive, to account manager, to account director to current position (vice president,
public relations account director) in eight years.
Public Relations and Marketing Coordinator
 
01/2006
 
to 
08/2006
 
Company Name
 
â€“ 
City
 
, 
State
 
Wrote and drafted press releases, media alerts, pitch letters and articles for Marketing Edge clients.
Coordinated correspondence regarding press releases including the scheduling of interviews and appearances.
Created advertising taglines, copy, image selection and ad layout for Marketing Edge clients.
Charged with the task of handling publicity and marketing efforts for books written by Marketing Edge clients.
Included frequent correspondence and contact with the media and major corporations.
Drafted proposals for potential Marketing Edge clients in regard to public relations and marketing strategies.
Intern
 
07/2005
 
Company Name
 
â€“ 
City
 
, 
State
 
Worked with the Governor's speech writer developing and writing speaking and briefing points for the Governor's public appearances
including important announcements regarding the State of Maryland and press events.
Researched in great detail information and details regarding many of the Governors speaking engagements to ensure accuracy and precision
in each speech.
Developed a keen sense of the Governors writing and language techniques and the ability to reproduce those styles in 
speeches.
Charged with the sole responsibility of creating and organizing a speech archive for the Governor's personal use that followed the span of his
political career during terms in the House of Delegates, United States Congress and as Governor of Maryland.
Intern
 
07/2004
 
Company Name
 
â€“ 
City
 
, 
State
 
Researched and provided support on legislative topics that were of interest to the Governor.
Wrote policy briefings for the Governor's staff on various legislative topics.
Constructed informational binders for the Governor and his policy staff on issues facing the State of Maryland.
Included in-depth research, interviews and preparation of materials.
Attended weekly meetings and briefing events with the Governor.Intern
 
10/2000
 
to 
07/2001
 
Company Name
 
â€“ 
City
 
, 
State
 
Assisted with case ","
Master of Arts
 
: 
Strategic Communication 
December 2006
 
Villanova University
 
- 
City
 
, 
State
Master of Arts
 
: 
Villanova University
 
- 
City
 
, 
State
Masters of Arts
 
: 
Strategic Communication
 
12 2006
 
- 
Strategic Communication
Graduate Certificates: Graduate Certificate in Public Relations and Journalism
 
: 
5 2006
 
-
Bachelors of Arts
 
: 
Political Science
 
5 2005
 
Cum Laude Gettysburg College
 
- 
City
 
, 
State
 
Political Science
"
19072267.pdf,,"
Marketing, And Marketing, Its, Accountant, Customer Service, Receptionist, Retail Sales, Teaching, Advertising, Internal Communications,
Marketing Research, Print Advertising, Print Campaign, Public Relations, Basis, Maintenance, Fundraising, Accounting, Gaap, Strategic Planning,Event Planning, Million, Recruiting, Branding, Budgets, Community Outreach, Financial Statements, General Ledger, Leads, Media Relations,
Payroll, Program Management, Project Management, Collection, Community Relations, Financial Support, Liaison, Personnel Management,
Procurement, Recruitment, Acrobat, Adobe Indesign, Ap, Ar, Biomedical, Civil Site, Conflict Management, Content Management, Content
Management Systems, Database, Database Management, Excel, Human Resources, Indesign, Jam, Leadership Development, Learning And
Development, Mac, Mentoring, Microsoft Word, Nas, Net","al materials.
Example, the fall 2014 newsletter, available at http://www.foothillscac.org/uploads/9/9/2/1/9921414/foothills-newsletter-fall-2014.pdf
Maintains and updates Web sites in coordination with a volunteer webmaster.
Ensures that the overall message aligns with the vision, mission, and goals of the center. PUBLIC AWARENESS AND COMMUNITY
RELATIONS
Oversees the development and implementation of comprehensive outreach, education, and awareness programs for the community,
maintains and develops relationships with community organizations and agencies, governmental and funding bodies, the media, and others,
represents the center to the community and serves as the primary spokesperson and chief liaison with local media.
Presents regularly to community groups and organizations about the "
