FileNumber,Role,Skills,Education
23011221.pdf,"HUMAN RESOURCES MANAGER
www.linkedin.com/in/theealimuniz
","
Equal opportunities
facilitation
Recruitment strategies
Labor negotiations
Recordkeeping
Compensation
structuring
Benefits administration
Payroll coordination
Workforce
improvements
Company organization
Training programs
Human Resources
Certification
New employee
orientations
Compensation and
benefits
Termination procedures
MS Office proficient
Project management
FMLA comprehension
Society for Human
Resource Management
Team buildingÂ 
In-depth knowledge of
HR Compliance
Trained in
FMLA/ADA/EEO/WC
Knowledgeable in all
HR Systems
Professionals in Human
Resources Association
Employee recruitment
Business mediation
ADP Workforce Now
SharePoint Intranet
softwar
SharePoint Intranet
software
Microsoft OfficeÂ 
Microsoft Access
Oracle,Â 
Profit Line,
Â CPR, and Bilingual English/Spanish, Outlook, PaychexFlex, Zenefits, Crimshield, DocuSign, Conflict
Management and Problem Solving, Personnel Management, Interpersonal Skills, Organized and Efficient,
Diplomatic, Conflict Resolution, Business Knowledge, Pivot tables
Work History
Human Resources Manager
 
01/2018
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
â€¢ Sourced for Contract, Temp, and Direct to Hire Employees 
â€¢ Order VID, PID, Tech numbers for employees through Spectrum Charter 
â€¢ Onboard new hires through HR system such as Zenefits and Paychex Flex 
â€¢ Created PowerPoint presentation educating employees on benefits programs and costs that designed and implemented employee benefit
programs
â€¢ Advised management on complex employment law issues to resolve issue consistently and fairly
â€¢ Coach employees on supervisory skills to increase communications, clarify expectations and improve performance.â€¢ Counseled employees on performance to improve quality of service and efficiency.
â€¢ Maintain and process all necessary company licenses and bonds.
â€¢ Co-authored company's employee handbook outlining payroll
â€¢ Reconstructed the companies Hiring Process 
â€¢ Send Documents to New Hires through DocuSign
â€¢ Work on insuring company Vehicles, filing claims and or Accident Reports 
â€¢ Run MVR'S through IIX
â€¢ Created offer letter and Policies for the company
â€¢ Performance Evaluations to better the Performance Metrics
Shadowed employees to determine an accurate description of the duties and skills required for each position.
Updated key human resource metrics, including turnover and terminations, using reporting tools on the HRMS database.
Conducted salary survey research for both exempt and non-exempt positions.
Established and monitored employee pay scales.
Facilitated the criminal background check process for new hires.
Developed and enforced company policy and procedures relating to all phases of human resources activity.
Conducted employment verifications and investigations.
Developed and facilitated all new-hire orientations.
Fitness Consultant
 
11/2017
 
to 
01/2018
 
Company Name
 
â€“ 
City
 
, 
State
 
High volume calling - up to 200 calls per day to generate sales.
Follow up on all prospects by using established Gold's Gym sales systems.
Conduct gym tours using established Gold's Gym sales systems.
Conduct telephone inquiries using established Gold's Gym sales systems.
Explained exercise modifications and contraindicated movements to participants with a history of injury.
Implemented marketing strategies which resulted in 12% growth of customer base.
Fitness Consultant
 
11/2017
 
to 
01/2018
 
Company Name
 
â€“ 
City
 
, 
State
 
High volume calling - up to 200 calls per day to generate sales.
Follow up on all prospects by using established Gold's Gym sales systems.
Conduct gym tours using established Gold's Gym sales systems.
Conduct telephone inquiries using established Gold's Gym sales systems.
Explained exercise modifications and contraindicated movements to participants with a history of injury.
Supervisor
 
05/2013
 
to 
09/2017
 
Company Name
 
â€“ 
City
 
, 
State
 
â€¢ Managed member billing and accounts using Profit Line
â€¢ Performed diversified administrative tasks including completing schedule for 7 employees
â€¢ Promoted and organized a variety of events for children of all ages ensuring safety
â€¢ Hired, interviewed and trained Kids Club Attendants
â€¢ Outsourced to find potential employees
â€¢ Checked backgrounds of Kids club employees
â€¢ Payroll for the kid's club department through ADP
Provided instruction, coaching and motivation to all employees during the shift.
Developed and enforced safety standards and procedures for food quality and sanitation purposes.
Checked job sites for accuracy, quality and to ensure that all specifications for the project were met.
Marked clearance items down and moved the merchandise to its proper area of the store.
Supervisor
 
05/2013
 
to 
09/2017
 
Company Name
 
â€“ 
City
 
, 
State
 
â€¢ Managed member billing and accounts using Profit Line
â€¢ Performed diversified administrative tasks including completing schedule for 7 employees
â€¢ Promoted and organized a variety of events for children of all ages ensuring safety
â€¢ Hired, interviewed and trained Kids Club Attendants
â€¢ Outsourced to find potential employees
â€¢ Checked backgrounds of Kids club employees
â€¢ Payroll for the kid's club department through ADP
Provided instruction, coaching and motivation to all employees during the shift.
Developed and enforced safety standards and procedures for food quality and sanitation purposes.Checked job sites for accuracy, quality and to ensure that all specifications for the project were met.
Marked clearance items down and moved the merchandise to its proper area of the store.
Politely assisted customers in person and via telephone.
Administrative Clerk
 
05/2009
 
to 
09/2017
 
Company Name
 
â€“ 
City
 
, 
State
 
â€¢ Checked in members as well as answered Questions and Concerns
â€¢ Led programs in science, technology, engineering, and math for young children
â€¢ Assisted with new employee orientation
Greeted incoming customers in a ","
BBA
 
: 
Management
 
2017
 
Ct Bauer University of Houston
 
- 
City
Management
Graduated with 3.465 GPA
Member of SHRMÂ 
Dean's List Fall 2015Â 
Majored in Management
AwardedÂ 
Certificate in Entrepreneurship
"
20255404.pdf,"OWNER/OPERATOR
","
Account Management, Accounts Payable/Receivable, Budgeting, Business Development, Client Relations, Cold Calling, Computer Proficient,
Creative Problem Solving, Customer Needs Assessment, Customer Satisfaction, Customer Service, Expense Control, Internal Auditing, Lead
Development, Marketing, Multi-Task Management, Product Development, Project Management, Reporting, Sales, Territory Sales Experience,
Payroll","
Bachelors Degree
 
: 
Biology
 
University of Texas
 
ï¼​ 
City
 
, 
State
Minor in Sports Medicine.
Associate of Applied Science
 
: 
Surgical Technology / Emergency Medicine
 
Academy of Health Sciences
 
ï¼​ 
City
 
, 
State
Surgical Technician Certificate
EMT Certificate
Medical Specialist Certificate
Course"
12092347.pdf,"SALES ASSOCIATE
"," & Abilities Management Punctual,
possessing outstanding time management skills Thorough understanding of fundamental retail store operations Sales Regularly assisted customers in
locating and selecting products in a ","
high school diploma
 
: 
2009
high school
 
: 
Automotive "
10428916.pdf,"RECREATION & SPORTS COORDINATOR
","
Microsoft Office Programs
Budget Allocation
Good interpersonal skills that can help in building a strong team for the growth of the organization.
Ability to handle different projects for the organization effectively.
Â ","
Bachelor of Science
 
:
 
Kinesiology
 
2012
 
East Carolina University
 
, 
City
 
, 
State
"
10268614.pdf,"FITNESS ATTENDANT
",,"
Master of Science
 
: 
Human Nutrition
 
, 
2015
 
University of New Haven
 
ï¼​ 
City
 
, 
State
 
, 
USA
Minor in Nutritional Genomics
Thesis submitted in partial fulfillment 
of requirements for degreeÂ 3.8 GPA
Bachelor of Science
 
: 
Human Nutrition and Dietetics
 
, 
2012
 
University of Jordan
 
ï¼​ 
City
 
, 
Jordan
 
3.02 GPA
Organizations
President, Engineering Smart Management (ESM)
 Â  Â  Â  Â  Â  Â  Â  Â Jan 2015 - June 2015Â 
Represented the organization with setting a leadership role model
Monitor E-board duties and delegated authoritiesÂ 
Planned, organized and managed clubs events with E-board members
Active member of the Graduate Student Council
Establish meetings guidelines and agendas on weekly basis
VP of Finance, Engineering Smart Management(ESM)
 
Â  Â  Â  Â  Â Sept 2014 - Jan 2015
Created annual budget for the academic yearÂ 
Processed funds, payments, and all financial paper"
29165698.pdf,"GENERAL MANAGER
","
budget, Conflict Resolution, CPR, Customer Service, delivery, employee training, First Aid, forms, health promotion, HR, Leadership,
Teambuilding, marketing, Multi-tasking, Payroll, personnel, reporting, statistics, Supervision, Time Management","
BS
 
: 
Kinesiology
 
, 
12/12
 
University of Montevallo
 
ï¼​ 
City
 
, 
State
 
Kinesiology Completed numerous courses in sports, health, and fitness with
concentration in health promotion.
First Aid/CPR/AED Certified
"
28321954.pdf,"NIGHT WAREHOUSE SELECTOR
","
Customer Satisfaction
Weight trainer
Personable and friendlyÂ 
Individual life and body assessments
Â Â Strength TrainerÂ 
Staff Leadership
Nutrition Plans
Versatile
Customer Satisfaction Â 
Fitness equipment expertise
Work History
Night Warehouse Selector
 
12/2016
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Night Warehouse Selector.
Selects customer orders from pick slots using pick lists of assorted items to build orders according to driver stops at customer locations.
Delivers merchandise to correct dock area, stacks items on pallets according to driver stops at customer locations for next day delivery and
shrink wraps palletized orders.
This involves riding a pallet jack, moving products from racks to pallet, labeling the selected cases with the order labels and using Voxware
Voice Logistics Software.
Validates that correct product has been selected and is damage free.
Notify Stocker of empty or short slots for replenishment.
Work in multi-temperature areas as assigned.
Meet weekly standards for productivity and accuracy while ","
High School Diploma
 
: 
2007 2010
 
Hale High School
 
- 
City
 
, 
State
2 Years Completed, Murray State College Tishomingo, OK"
11522068.pdf,"GROUP FITNESS INSTRUCTOR
","
Planning
Organizational Skills
Professional Experience
Group Fitness Instructor
 
March 2014
 
to 
April 2014
 
Company Name
An 8 week course getting trained in fitness classes to instruct group exercises for the on campus gym.
Assistant
 
November 2011
 
to 
June 2013
An Assistant
 
June 2011
 
to 
June 2011
 
Company Name
at an after school program called AlphaBEST.
Provided children from the grades K-5 a safe and friendly place to be after school hours.
Introduced fun and exciting new ways to learn outside of the classroom with student centers and interactive activities.
Mentored inner city children in New York City providing them with love and attention.
Company Name
Served with my sisters in a Christian Sorority serving Texas Tech and our community in Lubbock, TX.
Education
06/2012
 
Centennial High School
 
GPA: 
GPA: 3.98
 
Full time student and athlete all four years. GPA: 3.98
5/2013
 
Collin College
 
Full time student taking my basic courses. 
Texas Tech
Languages
Speak and read basic Spanish
Skills
basic, Coach, Human Resource, Leadership, read, Spanish, Teaching, Time Management","
06/2012
 
Centennial High School
 
GPA: 
GPA: 3.98
 
Full time student and athlete all four years. GPA: 3.98
5/2013
 
Collin College
 
Full time student taking my basic courses. 
Texas Tech
Languages
Speak and read basic Spanish
"
52684666.pdf,"CARE COORDINATOR
","
Work History
Care Coordinator
 
, 
10/2013
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Currently employed as a Care Coordinator for a family primary care practiceÂ 
Assist in the transition of care from hospital and emergency department visits to primary care provider visits 
through assessment of current
and past disease processes and medication reconciliationÂ 
Coordinate services between primary care physicians and other medical specialistsÂ 
Promote self-management of disease processes through providing "," to provide acute,
comprehensive care to patients in a way that allows for my personal and "
17660419.pdf,"GUEST LECTURER
","
basic, Council, English, Instructor, LANGUAGES, Speaker, quality, read, safety, Spanish, supervising
Professional Affiliations
ACE Certified Personal Trainer since 2005","
M.A
 
: 
Physical Education
 
, 
1 2011
 
North Park University
 
Physical Education
B.A
 
: 
Psychology and Sports Medicine Fitness Management
 
, 
1 2003
 
North Park University
 
Psychology and Sports Medicine Fitness
Management
Languages
English 
Spanish Â​ speak fluently and read/write with basic competence
"
29319314.pdf,"SENIOR IMPLEMENTATION MANAGER
","
Computer proficient, Salesforce.com, advanced interpersonal communication skills, teacher and mentor, project management, adaptable and
flexible, responsive, analytical, conflict resolution","
Connecticut Initial Educator Elementary Certification, K-6, June 2004
 
Sacred Heart University
 
City
 
, 
State
Master of Arts
 
: 
Teaching
 
July 2004
 
GPA: 4.0
Bachelor of Science
 
: 
Psychology
 
May 2003
GPA: 3.9 Summa Cum Laude, Psi Chi, Delta Epsilon Sigma
Languages
Fluent in conversational Italian
"
27903191.pdf,"DIGITAL MARKETING LEAD
","
digital advertising, marketing, outside sales, retail sales","
Bachelor of Arts
 
: 
Sport Management
 
May 2010
 
Warner University
 
City
 
, 
State
Minor in Marketing
 Â 
"
29306433.pdf,"TEAM MEMBER / PRICER
","
accounting, Accounts Receivable, Budget Management, budget, Business Administration, contracts, credit, Customer Service, staff training,
Financial Management, inventory, marketing, meetings, Operations Management, Payroll, personnel, policies, POS, Retail Sales, sales, Sales
Reporting, Staff Management, trainer","al Background
Business Administration curriculum Bally Total Fitness--monthly training/meetings to increase skill level in management, sales, marketing, and
accounting.
 
Moraine Valley Community College
 
ï¼​ 
City
 
, 
State
"
28172023.pdf,"PRODUCT SPECIALIST
","
Microsoft Office (Word, Excel, Outlook, and PowerPoint), great organizational skills, self-starter, excellent problem solverAdditional Information
Volunteer Work (March 2015 to Current)
Marion County Humane Society, Knoxville, Iowa
walked dogs
","
November 2015
Business Administration
 
AIB College of Business
 
ï¼​ 
City
 
, 
State
 
Business Administration
May 2014
Business Administration
 
Des Moines Area Community College
 
ï¼​ 
City
 
, 
State
 
Business Administration
Personal Information
Place of Birth: Pella, Iowa
Date of Birth: March 16th, 1993
Present Resident in Knoxville, Iowa
Sex: Female
Status: Married
Hobbies: Travel, Hiking, Biking, Reading, Writing
"
38642923.pdf,"CERTIFIED PERSONAL TRAINER AND GROUP FITNESS INSTRUCTOR
","
accounting, budget, business management, competitive, content, contracts, course development, client, clients, database management, database,
delivery, economics, finance, financial, focus, marketing plan, marketing plans, market research, marketing, pricing, proposals, public relations,
publication, relationship building, sales, training programs, articles","
Master of Science
 
: 
Communications - Media Management
 
, 
1995
 
Virginia Commonwealth University
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Communications -
Media Management Concentration communications, marketing and public relations. Course"
14107571.pdf,"FLIGHT ATTENDANT
","
INVESTIGATIONS: Financial, auditing, digital evidence, surveillance, undercover, fraud, websites, mining social net","
Certification
 
: 
Linguistic Statement Analysis Technique
 
2011
 
LSAT Institute
 
City
 
, 
State
Certification
 
: 
Preparing Digital Evidence for Court
 
2011
 
U.S. Department of Justice
 
City
Certification
 
: 
Cell Phone Investigations
 
2011
 
National White Collar Crime Center
 
City
Select One
 
: 
Various certifications:
 
2011
 
Washington State Criminal Justice Training Commission
 
City
 
, 
State
Basic Law Enforcement Academy (Top graduate in academics and shooting)
Basic and advanced SWAT
Drug Investigator
Firearms Instructor
Emergency Vehicle Driving Instructor
Field Training Officer and Instructor Development
Investigation of Intellectual Property Crimes
Emerging Trends in Financial Crimes and Identity Theft
Investigating E-checks and ACH Fraud Transactions
Social Net"
25507648.pdf,"BRANCH LOGISTICS MANAGER
","
Staff development
Sales
PC Competent
Hard-","
1996
High School Diploma
 
G.C. Scarborough High School
 
ï¼​ 
City
 
, 
State
 
, 
US
Computer Animation 
Art Institute of Houston 
ï¼​ 
City
 
, 
State
 
, 
US
Studied 2D and 3D Animation ( 3D Max )
Some Graphics Design
Adobe Photo Shop
Adobe Illustrator
Languages
Bilingual Spanish/English
"
24994145.pdf,"ONLINE COACHING, PERSONAL TRAINING
","
Selling, coaching, motivating, presenting, writing, customer relations, fitness training, "," and Training
B.A
 
: 
Communications
 
Southern Connecticut State University
Certified Personal Trainer - The American Council on Exercise (ACE) #T72735"
89858892.pdf,"RECEIVING MANAGER
","
Customer service
Fluent in Spanish
Equipment operations
Stockroom organization
Processing vendor returns
Maintaining safety
Sales floor operations understanding
Operating equipment
Logistics oversight
Mentoring and training
Planning production
Team building
Relationship building
Store operations oversight
Staff training and development
Outstanding communication skills
Retail inventory management
Schedule management
Safety standards
Problem resolution
First Aid/CPR
Reliable and trustworthy
Working collaboratively
Experience
Company Name
 
| 
City
 
, 
State
 
Receiving Manager
 
08/2020
 
- 
Current
Organized storage areas to maximize movement efficiency and minimize labor.
Opened and checked deliveries to verify contents and resolve issues with vendors promptly.
Prepared accurate shipping orders and bills of lading to direct and route materials.
Received and staged incoming inventory for movement to storage or sales floor.
Supervised warehouse team, including schedule management, training and task delegation.
Kept stockroom free of hazards, "," and Training
Chief Sealth International High School
 
| 
City
 
, 
State
 
High School Diploma
 
06/2014
Languages
Fluent in Spanish and English"
17166018.pdf,"ATHLETIC DIRECTOR, COACH, PE TEACHER
","
Administrative Management, Creative Lesson Planning, Curriculum Development, Goal Setting and Implementation,Â  Athletic Program
Development and Management
Experience
Athletic Director, Coach, PE Teacher
 
08/2015
 
to 
Current
 
Company Name
 
City
 
, 
State
Successfully manage athletic teams and plan sporting events and lead sports programs to foster team"," and health lesson plans and curriculum for kindergarten- seventh grades
Administer tests and other evaluations and analyze student performance
Develop strong relationships with students' parents to encourage collaboration between faculty and families to achieve student success
Motivate self, staff, and team members to reach short and long term performance goals
ESL Teacher
 
01/2018
 
to 
Current
 
Company Name
 
City
 
, 
State
Teach children in China ages 4-12 to speak, read, and write English using an interactive powerpoint on an online platform
Provide feedback to parents and collaborate with other educators to ensure the best output from each student
Assess and monitor students' progress
Wellness Coordinator, PowerPlay Instructor
 
03/2012
 
to 
07/2015
 
Company Name
 
City
 
, 
State
Planned and instructed physical activity classes for the Pre-K and Mother's Day Out programs that are content specific and developmentally
appropriate and that support the diverse group of learners
Assisted in the Pre-K and Mother's Day Out classrooms as needed
Created, implemented, and managed wellness events for members and served as a liaison between the club and outside health/wellness
organizations
Youth Fitness Coordinator, Fitness Coach
 
06/2011
 
to 
01/2012
 
Company Name
 
City
 
, 
State
Planned and implemented games and activities for children that taught the importance of physical activity and healthy nutrition habits while
helping develop gross motor "
36139251.pdf,"GENERAL MANAGER/FITNESS DIRECTOR
","
Microsoft Windows, Microsoft PowerPoint, Microsoft Outlook, Microsoft Access, SKILLS 
Internet Explorer and social media",".
Created daily strategies to meet daily, weekly, monthly and quarterly revenue goals; presented forecast numbers to meet hourly and
headcount goals Represented the store at all required meetings and conferences.
Hands-on roll in the development and a coach to Educators & Key Leaders.
Performed personnel reviews and evaluations according to schedule and submitted any subsequent change notices in a timely manner.
Performed and completed other additional projects, duties, and assignments.as required and/or by request, under the direction of the Store
Manager Advocate for lululemon athletica's values.
General Manager
 
June 2007
 
to 
October 2012
 
Company Name
 
ï¼​ 
City
 
, 
State
Supervised 13 personnel of in all aspects relating to club operation: Coordinated schedules and keeps accurate records of attendance and
absences.
Provided guidance, training and motivation to staff.
Conducted regular staff meetings.
Monitored and evaluated "
54259150.pdf,"GROUP FITNESS INSTRUCTOR
","
cable, Excellent Communication, Interpersonal Skills, competitive, consulting, CPR, customer service, Instructor, ie, Leadership, people
management, marketing, market, marketing materials, Max, Office, mom, net"," programs for colleagues and physicians.
Mentored two new representatives in 2001, assisting both in becoming successful in their jobs and hence providing management with
valuable assistance in area of people management.
Built strong customer relationships by provided high value-adding services to physician offices and pharmacists.
Consistently achieved top product market shares across the NJ region during tenure.
"
17163375.pdf,"ABA THERAPIST
","
Conversational in American Sign Language
All Microsoft ProgramsÂ 
CPR/AED Certified
First Aid Certified
Safe Sitter Certified
BBP Certified
Interests
Running
Lifting
Crossfit CompetitorÂ 
Watching documentariesÂ 
Playing with animals
BabysittingÂ ","al and social areas
Developed "
