FileNumber,Role,Skills,Education
29221006.pdf,"AVIATION SAFETY ASSISTANT
",". Performing Reception Duties Such AsRecords Keeping And All Clerical Duties Related To Patient Care. Handling Request For Lab, EKG, X-Ray And Other Procedures. Transcribing
Doctors' Orders. Coordinating Referrals To Other Specialty Areas. Scheduling Patients Appointments. Answering Incoming Calls From The
General Public, As Well As Patients And Family Members Regarding Appointment Changes Directions, Instructions, And Out-Sourcing.
Interviewing Patients Regarding Initial Treatment And Eligibility For Treatment. Capturing Patient Demographics And Registering New Patients
For Medical Treatment. Reviews Records For Administrative Errors. Ensures All Means Tests Are Completed Prior To Patient Being Seen.
Supervisor: Ola McGhee (901-523-8990) Okay To Contact This Supervisor: Yes
Professional Experience
08/2014
Aviation Safety Assistant
 
Company Name
 
ï¼​ 
City
 
, 
State
Supervisor: Greg Benson (404-474-5700).
Salary: 53,221.00 USD Per Year
Hours Per Week: 40
Series: 0303 Pay Plan: FG Grade: 07
03/2013
 
to 
07/2014
Administrative Assistant
 
Company Name
 
ï¼​ 
City
 
, 
State
Supervisor: Barbara Fiebich (240-613-5324)
Salary: 55,622.00 
USD Per Year.
Hours Per Week: 40.
Series: 0318 Pay Plan: GS Grade: 09.
04/2011
 
to 
03/2013
Human Resources/Administrative Assistant
 
Company Name
 
ï¼​ 
City
 
, 
State
Supervisor: Patrick Waller (301-222-6000)
Salary: 43,431.00 USD Per Year
Hours Per Week: 40
Series: 0318/203 Pay Plan: GS Grade: 07
08/2008
 
to 
09/2009
Group Secretary
 
Company Name
 
ï¼​ 
City
 
, 
State
Supervisor: Bobbie Graham (901-544-1314).
Salary: 34,000.00 
USD Per Year.
Hours Per Week: 40.
Series: 0318 Pay Plan: GS Grade: 05
Education
6 2009
Nursing Business
 
Some College
 
GPA: 
GPA: 3.0
GPA: 3.0 Of A Maximum 4.0
Credits Earned: 41.0 Semester Hours Nursing Business Human Growth & Development, Anatomy & Physiology I & II, Medical Terminology,
Public Speaking, General Psychology I & II, English Composition, And Intro To Computers.
5 1988
Safety Training (1998,2001,2004) Medical Terminology (2004) MS Office (2005) HIPPA Training (2002-Present) Typing 55 Wpm IDRS
Training 2008 ICS Windows 2009 Fed-State Training 2009 TCM/Paris 2009 WebTA 2009 WebEx 2010 SharePoint 2010 Management
Assistant CPE 2010 SharePoint Training 2011 Visio Training 2011 Federal Human Resources Overview (Graduate School) 2012 Position
Classification (Graduate School) 2012 Staffing (Graduate School) 2012 Employee/Labor Relations (Graduate School) 2012 
: 
General Education
Office Education
 
Central High
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
General Education Office Education
12 2012
Nursing Organizational Leadership
 
Some College
 
GPA: 
GPA: 2.0
 
GPA: 2.0 Of A Maximum 4.0 Credits Earned: 49 Semester Hours Nursing
Organizational Leadership Medical Terminology, Anatomy & Physiology I, Anatomy & Physiology II, Psychology I, II, & III, Nutrition, English
Composition, Public Speaking And Psychology. Organizational Theory, Foundations Of Math, English Reading And Analysis, Public
Administration And Leadership Development
University Of Memphis
 
ï¼​ 
City
 
, 
State
 
, 
United States
Southwest Tennessee Community College
 
ï¼​ 
City
 
, 
State
 
, 
United States
Certifications
Time Keeping, Purchase Card Holder, GovTrip, Recommending And Ensuring Cost Effective Use Of Funds For The Operation And
Maintenance Of A Travel Program, Travel Card Holder, Records Management, Budgeting Through PCPS And Regis (Formerly Boss)
Performing Basic Budget And Accounting Assignments Such As Collecting Financial Data And Performing Reconciliations; Compile AndSummarize Data And Prepare Reports, Compiling, Obtaining, And Summarizing Narrative Information And Quantitative Data Using Excel, MS
Word And Other Office Software Programs (E.G., Power Point) That Serve As Tools For Accounting And Reporting; Enter, Modify, Retrieve
And Delete Information In An Automated Accounting System, Answering Phones, Collecting, Distributing And Preparing Mail, Data Entry For
Case Updates (EIR), Preparing Requisitions For Forms And Maintenance. Preparing Training Materials; Providing Technology And Logistics
Support; Gathering Of Information For Use In Conducting Analysis Of Policies That Impact Programs; 
Internal Revenue Service 5000 Ellin Road
Lanham, MD 
20706
Personal Information
United States 03/2013 - 07/2013 Salary: 55,622.00 
USD Per Year Hours Per Week: 40 Series: 0318 Pay Plan: GS Grade: 9
Languages
Read Spanish
Skills
Accounting, Basic, Budgeting, Budget, Data Entry, English, Financial, Forms, Funds, Human Resources, HR, Labor Relations, Leadership
Development, Logistics, Math, Medical Terminology, Excel, Mail, MS Office, Office, Power Point, Windows, MS Word, Organizational,
Personnel, Policies, Psychology, Psychology I, Public Speaking, Reading, Read, Reporting, Safety, Spanish, Staffing, Supervisor, Tax, Answering
Phones, Training Materials, Treasury, Typing 55 Wpm, Visio, Written, Composition
Additional Information
United States 03/2013 - 07/2013 Salary: 55,622.00 
USD Per Year Hours Per Week: 40 Series: 0318 Pay Plan: GS Grade: 9
Novice Novice Novice Affiliations: National Honor Society For College Students - Inductee
Additional Information: Monetary Award For Performance On The Job 2012 Monetary Award 2008 For Sustained Outstanding
Performance On The Job Pin Awarded 2008 For Valuable Suggestion Submitted To Save Money For The Facility Monetary Award For
Team Effort And Achievement 2005","
6 2009
Nursing Business
 
Some College
 
GPA: 
GPA: 3.0
GPA: 3.0 Of A Maximum 4.0
Credits Earned: 41.0 Semester Hours Nursing Business Human Growth & Development, Anatomy & Physiology I & II, Medical Terminology,
Public Speaking, General Psychology I & II, English Composition, And Intro To Computers.
5 1988
Safety Training (1998,2001,2004) Medical Terminology (2004) MS Office (2005) HIPPA Training (2002-Present) Typing 55 Wpm IDRS
Training 2008 ICS Windows 2009 Fed-State Training 2009 TCM/Paris 2009 WebTA 2009 WebEx 2010 SharePoint 2010 Management
Assistant CPE 2010 SharePoint Training 2011 Visio Training 2011 Federal Human Resources Overview (Graduate School) 2012 Position
Classification (Graduate School) 2012 Staffing (Graduate School) 2012 Employee/Labor Relations (Graduate School) 2012 
: 
General Education
Office Education
 
Central High
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
General Education Office Education
12 2012
Nursing Organizational Leadership
 
Some College
 
GPA: 
GPA: 2.0
 
GPA: 2.0 Of A Maximum 4.0 Credits Earned: 49 Semester Hours Nursing
Organizational Leadership Medical Terminology, Anatomy & Physiology I, Anatomy & Physiology II, Psychology I, II, & III, Nutrition, English
Composition, Public Speaking And Psychology. Organizational Theory, Foundations Of Math, English Reading And Analysis, Public
Administration And Leadership Development
University Of Memphis
 
ï¼​ 
City
 
, 
State
 
, 
United States
Southwest Tennessee Community College
 
ï¼​ 
City
 
, 
State
 
, 
United States
Certifications
Time Keeping, Purchase Card Holder, GovTrip, Recommending And Ensuring Cost Effective Use Of Funds For The Operation And
Maintenance Of A Travel Program, Travel Card Holder, Records Management, Budgeting Through PCPS And Regis (Formerly Boss)
Performing Basic Budget And Accounting Assignments Such As Collecting Financial Data And Performing Reconciliations; Compile AndSummarize Data And Prepare Reports, Compiling, Obtaining, And Summarizing Narrative Information And Quantitative Data Using Excel, MS
Word And Other Office Software Programs (E.G., Power Point) That Serve As Tools For Accounting And Reporting; Enter, Modify, Retrieve
And Delete Information In An Automated Accounting System, Answering Phones, Collecting, Distributing And Preparing Mail, Data Entry For
Case Updates (EIR), Preparing Requisitions For Forms And Maintenance. Preparing Training Materials; Providing Technology And Logistics
Support; Gathering Of Information For Use In Conducting Analysis Of Policies That Impact Programs; 
Internal Revenue Service 5000 Ellin Road
Lanham, MD 
20706
Personal Information
United States 03/2013 - 07/2013 Salary: 55,622.00 
USD Per Year Hours Per Week: 40 Series: 0318 Pay Plan: GS Grade: 9
Languages
Read Spanish
"
25718772.pdf,"TSO/FLOATER
","
Skills
Experience
Total Years
Last Used
Proficient in Word, Excel, and powerpoint
Personal Computer Support Technician
12
2008
Accomplishments
Strategy and Planning
 Â 
Developed and communicated Web site usage, security policies and standards to all users.
Established policies and procedures for publishing Web pages and applications in conjunction with content creators and sales staff.
IT Training
 Â 
Successfully trained 25 employees to use new operating system.
Net"," and Training
2004
Diploma
 
: 
Personal Computer Support Technician
 
Lincoln Technical Institute
 
ï¼​ 
City
 
, 
State
 
, 
united states
3.2 
GPA
Emphasis in Mous Training
2003
Certificate
 
: 
Electronic Systems Technician
 
Job Corps
 
ï¼​ 
City
 
, 
State
 
, 
United States
Course"
26279402.pdf,"OUTSIDE MACHINIST
","
Shielded Metal Arc Weld: Flat, Vertical, Horizontal and Over-head position.
Flux Core Arc Weld : Flat, Vertical, Horizontal position.
Â Administrative, Inspection, Inventory, Maintenance Schedules, Weapons, Navy Publications,Â Record Keeping, Safety, Schematics, Test
Equipment.","
09/21/2012
Tidewater Tech School of Welding
 
GPA: 
3.83 President's Award: June and September, 2012. 
Dean's List June and September 2012.
3.83 President's Award: June and September, 2012. 
Dean's List June and September 2012.
Â 
â€‹
"
16850314.pdf,"STOREKEEPER II
","
Work History
STOREKEEPER II
 
| 
January 2002
 
- 
January 2013
Maintaining and reconciling inventory through clerical support, using PeopleSoft to procure and receive shipments obtained by purchase
order.
Create excel spread sheets for reports, manage inventory files and research inventory problems.
Conduct inventory cycle counts, coordinate stock and document transactions.
CSR): Provide Customer Service to Departmental and Fleet Maintenance Personnel, process ",al knowledge and 
17274759.pdf,"SENIOR SUPPLY SERGEANT
","
Logistics Forecasting/Planning, Project Manager, Supply Chain Management, Inventory Management, Logistics Management,
Purchasing/Procurement, QA/QC, Record Organization/Maintenance, Strategic Planning, Multi-site Operations, Multi-unit Operations, Supply
Policies, Supply Process and Procedures, Budgeting, Customer Support/Services, Data Entry Process, Documentation and record
keeping/Proofreading/Editing, File System Development, Written and Oral Communication, MS Word, Excel, Powerpoint, Property Book Unit
Supply Enhanced (PBUSE), Property ManagementPrograms, WBFLIS, LOGDAT, Logistics Information Warehouse (LIW), SSN-LIN
Automated Management & Integrating System (SLAMIS), FEDLOG, FAAST, Exchange Pricing, FMSWEB, General Fund Enterprise Business
System (GFEB), Wright Express (WEX),Planning future operations and managing current operations of a Battalion and Brigade Level command
post. Familiar with Staff Operations, Brigade Combat Teams and Unit Readiness. Ability to type 40 wpm.
Education
Technical Certificate
 
:
 
GFEB
 
2013
 
Defense Acquisition University
 
, 
City
 
, 
State
 
, 
US
Technical Certificate, Planning, Program, Bugdeting, Executive
 
:
 
Budget Analyst
 
2008
 
Military Training
 
, 
City
 
, 
State
 
, 
US
Technical Certificate
 
:
 
PBUSE
 
2007
 
Property Book Unit Supply Enhanced 
, 
City
 
, 
State
 
, 
US","
Technical Certificate
 
:
 
GFEB
 
2013
 
Defense Acquisition University
 
, 
City
 
, 
State
 
, 
US
Technical Certificate, Planning, Program, Bugdeting, Executive
 
:
 
Budget Analyst
 
2008
 
Military Training
 
, 
City
 
, 
State
 
, 
US
Technical Certificate
 
:
 
PBUSE
 
2007
 
Property Book Unit Supply Enhanced 
, 
City
 
, 
State
 
, 
US"
38355831.pdf,"AVIATION TECHNICIAN
","
Aviation systems troubleshooting
Electrical troubleshooting
Computer and IT systems repair capable
Automotive diagnosis and repair","
Select One
 
: 
Turbomeca Arriel 1 Line 1 and 2 maintenance course
 
2013
 
Turbomeca training center 
City
 
, 
State
 
, 
USA
Completed Turbomeca Arriel 1 Line 1 and 2 maintenance course conducted by Turbomeca Training center.
Model EC145 (BK117 C2) Airframe Field Maintenance
 
2012
 
American Eurocopter training center
 
City
 
, 
State
 
, 
USA
Completed Model EC145 (BK117 C2) Airframe Field Maintenance Course conducted by American Eurocopter training center.
Select One
 
: 
Bell model 407 Electrical Maintenance Training 
2011
 
Bell Helicopter Training Academy
 
City
 
, 
State
 
, 
USA
Completed Model 407 Electrical Maintenance Training Course conducted by Bell Helicopter Training Academy.
Select One
 
: 
Rolls-Royce model 250 series IV FADEC training 
2010
 
Rolls-Royce 
City
 
, 
State
 
, 
USA
Completed Rolls-Royce model 250 series IV FADEC training provided by Rolls-Royce Regional Manager Greg Houston.
Select One
 
: 
Human factors in maintenance 
2010
 
Grey Owl aviation consultants 
City
 
, 
State
 
, 
USA
Completed Human factors in maintenance phase 1 conducted by Grey Owl.
Select One
 
: 
Bell model 407 Field Maintenance Training Course 
2007
 
Bell Helicopter Training Academy
 
City
 
, 
State
 
, 
USA
Completed Model 407 Field Maintenance Training Course conducted by Bell Helicopter Training Academy.Select One
 
: 
Level 1 Dye Penetrate Inspection
 
2006
 
Skywest Airlines
 
City
 
, 
State
 
, 
USA
Completed Level 1 Dye Penetrate Inspection, Completed advanced systems training on all models of aircraft.
Associate of Science
 
: 
Aviation Technology
 
2007
 
Salt Lake Community College
 
City
 
, 
State
 
, 
USA
Completed aviation maintenance training and received Airframe and Powerplant licenses
Competed in "
17686472.pdf,"BAKERY ENTREPRENEUR
","
Communication, Safety, AutoCAD, Customer Service, Database, Quality, Research and Design, SAP, Root Cause Failure Modes and Effects
Analysis, Lubrication","
Bachelor of Science
 
:
 
Aerospace Engineering
 
December 2009
 
University of Tennessee
 
Aerospace Engineering
Additional Information
Six Sigma Lean/DFSS Green Belt 
November 2014
Engineer in Training (EIT) 
January 2010
DOE Level Q Security Clearance 
October 2010 â€“ February 2014
"
70198580.pdf,"AVIATION SUPPLY TECHNICIAN
","
Full understanding of all applicable policies, procedures, rules, and regulations.
Strong knowledge of Supply Chain Management fundamentals
Strong knowledge of interfacing departments' processes and priorities
Uses focused listening to understand others' perspectives
Learns new informations and skills quickly
Strong performance improvement and equipment reliability focus
Demonstrated ability to apply applicable codes and regulations
Demonstrates initiative and proven ability to effectively manage cost of a business
Technical Proficiency in this assigned function and specialty
Eleven (11) plus years of Supply Chain and procurement ","
MBA
 
: 
Management 
, 
2014
 
University of Phoenix 
ï¼​ 
City
 
, 
State
 
, 
United States
BBA
 
: 
Integrated Supply Chain and Operations Management 
, 
2012
 
University of Phoenix 
ï¼​ 
City
 
, 
State
 
, 
United States
Course"
16279537.pdf,"SUPERVISORY LOGISTICS MANAGEMENT SPECIALIST
","
Ability to lead, motivate and build successful teams.
Understand all legal, regulatory, information security and compliance requirements.
Proven influencer & negotiator.
Achieving targets in a dynamic and complex business environment. Team leading & people development skills.
Able to manage and develop a diverse group of highly skilled people.
A pragmatic approach to getting the required results.
Ability to manage operations within budgetary constraints.","
2013
University of Phoenix 
MBA
 
: 
Business
3.72 GPA
Member of Delta Mu Delta International Honor Society in Business
Course"
17152392.pdf,"SUPPLY CHAIN MANAGER
","
streamline, balance, budgets, Business Process Improvement, change management, competitive, continuous improvement, contracts, cost
reduction, delivery, driving, forecasting, functional, funds, government, inventory management, managing inventory levels, Inventory, inventory
levels, inventory control, leadership, logistics, materials Management, materials, meetings, exchange, negotiating, operations management,
organizational, performance management, personnel, policies, presentations, pricing, processes, Procurement, profit, proposal, Purchasing,
Quality, receiving, repairs, research, Sales, shipping, Six Sigma, Fluent in Spanish, strategy, strategic, Supply Chain, warehousing","
University of Phoenix 
Graduate School of Business
 
2010
 
State
University of Maryland
 
2006
 
B.S
 
: 
Business Administration
 
Business Administration
2012
 
Lean Six Sigma Certification
Languages
Fluent in Spanish
"
12043694.pdf,"ADVANCED LEVEL WHEELED VEHICLE MECHANIC
"," Proven excellence with budgets, schedules,
coordination, supervision, training, management, and maintenance of projects and programs at all levels, effectively interpreting and communicating
requirements across functional organizations. In depth knowledge of OSHA, NAVOSH, and the handling, storage and disposition of Government
Owned Property, and capable of providing effective employee training on all related topics. Verbal, interpersonal skills: able to facilitate
cooperation among team members. Managerial skills with time management and delegation with the initiative to take on tasks and resolve problems
immediately. Deeply instilled discipline, "," and Training
2016
Bachelor of Science
 
: 
Information System Security
 
Colorado Technical University
 
ï¼​ 
City
 
, 
State
 
Pursuing BAS in Information System SecurityÂ 
2012
Certificate of Completion
 
: 
Net"
28383893.pdf,"SENIOR WARRANT OFFICER ADVISOR
",," Administrator, trained in Blackboard development, technical writing, Graduate level
platform teaching, and flight instruction. "
31536294.pdf,"MANAGED PRESSURE DRILLING FIELD SUPERVISOR
",,"
Bachelor of Arts
 
:
 
Business Administration
 
2017
 
Pennsylvania State University
 
Expected graduation 2017
2016
 
Well Control School
 
, 
City
 
, 
State
 
, 
USA
IADC WellSHARP Supervisor Level
Drilling Operations, Surface, Subsea
2016
 
MSTC
 
, 
City
 
, 
State
 
, 
USA
HUET & BOSIET Â 
Helicopter Underwater Escape TrainingBasic Offshore Safety Induction and Emergency Training
2013
 
Schlumberger DPM Training 
, 
City
 
, 
State
 
, 
USA
MPD / DPM Training (2012-2013)
Well Bore Construction
Drilling Fluids
Intro to Directional Drilling
BHA & Drill String Engineering
Hydraulics for Drilling Operations
Well Control Basics Dynamic Pressure Drilling
Advanced Single Phase MPD , Multiphase MPD Operations
Pressure Mud Cap Drilling Â 
Advanced Auto-choke, Pressure Control 101
Control Systems Tech Basic & Advanced
2012
 
LoneStar College
2010
 
Central Texas College
2006
 
USN
Advanced Electronics and Technical Training (2005-2006)
MPD Projects/Clients
Shell - Mars, Olympus, Perdido
ConocoPhillips Alaska
Walter Oil &Gas
EnVen Energy Ventures
Castex Energy
W&T Offshore
Chevron - Genesis, Lineham Creek
Encana Corporation"
21190805.pdf,"PROGRAM DIRECTOR / OFFICE MANAGER
","
Adobe, CPR, clients, customer satisfaction, Customer Service, Customer Care, forms, Fundraising, Instructor, Interior design, letters, Mac,
Director, marketing materials, meetings, Access, Excel, office, Outlook, PowerPoint, Publisher, Windows XP, Word, Norton, Operating Systems,
Profit, QuickBooks, Safety, Sage, strategic plans, Teaching, travel arrangements, Vista, website
Additional Information
HOBBIES AND VOLUNTEER SERVICES Enjoy playing Tennis, Skiing, Flying and Photography. Psi Chi Member: The National Honor
So- ciety of Psychology - Secretary/Treasurer. The Louisville Science Center; Twinbrook Nursing Home, The Home of the Innocence;
Meredith Dunn Day Care Center and Retreat Leader, Deaf Adult/Youth Community events, Mini Deaf Olympics, The Junior League of
Louisville & Ovarian Awareness of Kentucky Advisory Board member.","al awareness programs
within the community, maintaining donor data with use of Sage Fundraising 50 donor software, mailings of thank you letters and fliers to donors,
creating marketing materials and social media postings, and maintaining website and calendar updates. Additional "
22650051.pdf,"CUSTOMER SERVICE REP
","
analytical skills, Basic, Change management, CHI, Financial, First Aid, inspection, interpretation, logistics, MA, management skills, Microsoft
Office, Radar, Weapons, Natural, negotiation, communicator, Operations management, Physiology, problem solving skills, Quick learner, safety,
test equipment, wiring
Cash handling 
Able to lift 50-100 pounds 
Careful and active listener 
Strong public speaker"," and Training
2014
 
Aviation Warfare Operator-A1 A School
 
- 
City
 
, 
State
 
, 
US
 
Select One, On The job training for Electronic Warfare Operator 8 moth
school dedicated to familiarize the student with the Boeing 737 platform. learned in-flight emergency procedures, crew resource management "
81588968.pdf,"SUPERINTENDENT II
","
accounting, blueprint, budgeting, budgets, business correspondence, C, Computer knowledge, conversion, draw, clients, customer satisfaction,
direction, documentation, Estimating, firing, government, government regulations, Inspection, inventory, inventory control, management skills,
managing, Materials, Excel, Microsoft Office Suite, Outlook, Word, weapons, Navy, organizer, personnel, progress, Project Planning, promotion,
Quality Assurance, read, Safety, supervisor, Supply Chain, written","
High School Diploma
 
: 
Air Conditioning and Refrigerant
 
, 
1990
 
Georgetown High School
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.5
 
Air Conditioning and
Refrigerant GPA: 3.5 Semester Hours
"
24154692.pdf,"QUALITY ASSURANCE MANAGER
","
Process Improvement
6S/LEAN/KAIZEN Principles
Compliance/Regulations
Identify/Analyze/Resolve Problems
Supplier Quality
Staff training and development
Policy reinforcement
Knowledge Of Quality Systems
Audit Coordination
Quality Management
Process Control
Employee Supervision
Root Cause Analysis
Presentations
Work History
Quality Assurance Manager
 
07/2011
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Specified quality requirements of raw materials with suppliers.
Recorded, analyzed and distributed statistical information.
Reported production malfunctions to managers and production supervisors.
Inspected products and ","
High School Diploma
 
05/1998
 
Liberty Eylau High School
 
- 
City
Graduated summa cum laude
Graduated Top 3 of Class
Member of National Honor Society
No Degree
 
: 
General Studies
 
Ivy Tech Community College Of Indiana
 
- 
City
Dean's List 2004 & 2005
Certifications
Certified Six Sigma Green Belt, Aveta Business Institute - 2020
ISO 9001:2015 Internal Auditor Training, Purdue University - 2019
NADCAP Audit Criteria AC7108/1 Rev C, Purdue University - 2019
OSHA 10, OSHA Training Institute - 2019
Quality Management, Tools & Techniques, Ivy Tech - 2019
Blueprint Reading, GD&T, Ivy Tech - 2019
VSM w/ Implementation and VSM with eVSM - 2016Advanced Microsoft Excel Techniques Training - 2015
Best Practices for Managing Inventories and Cycle Counts Training- 2015
Lean Operational Excellence Training - 2013
Blueprint Reading Fundamentals Training- 2013"
27502951.pdf,"INTERNATIONAL CERTIFICATION PROGRAM MANAGEMENT
","
Substantial knowledge of all Microsoft Windows operating
systems and MS Office
NX7.5 Unigraphics
Teamcenter.
Moderate knowledge of computer net"," and Training
Bachelor of Science
 
: 
"
61315605.pdf,"DESKTOP SUPPORT ENGINEER
","
accounting systems, Active Directory, Cables, CD, change management, hardware, critical thinking, Client, Customer Service, customer support,
Dell, desktops, Email, Hard Drive, IDE, Internet connectivity, inventory, LAN, managing, materials, mechanical, memory, access, Exchange,
Exchange Server, Microsoft Office, Windows 7, Windows, migration, weapons, Monitors, Motherboards, Navy, Net","
Bachelor of Computer Science
 
: 
Net"
24589765.pdf,"GOVERNMENT RELATIONS, COMMUNICATIONS AND ORGANIZATIONAL DEVELOPMENT DIRECTOR
","
Work History
01/2014
 
to 
Current
Government Relations, Communications and Organizational Development Director
 
Company Name
 
â€“ 
City
 
, 
State
 
Government Relations and Communications WSDOT Toll Division Leadership: Develops strong partnerships with functional teams
throughout WSDOT and region in delivering toll projects.
Oversees implementation of continuous improvement and Lean project.
Represents the division with the media, government and industry representatives, and citizens.
Government Relations: Serves as a strategic advisor to department executives on key tolling, communication and legislative strategies.
Communications: Leads strategic communication and government relations delivery plans with internal employees and stakeholders for the
WSDOT Toll Division.
Distills complex financial and technical information into clear graphic storytelling and understandable communication.
Facilitates resolution "," Program.
Provided leadership support in the reorganization and relocation of the WSDOT Aviation Division.
Created the WSDOT Airport Land Use Compatibility Program, which now serves as a national model in protecting airports through local
land use planning.
Restructured the Aviation System Plan into a dynamic web-based resource tool for the 129 airports in Washington.
Managed consultants for delivery of the statewide pavement management program.
Provided staff support for the 2002 Joint Legislative Audit Review Committee Aviation Division study and the 1998 State Aviation Policy.
Public Affairs Specialist
 
Company Name
 
â€“ 
City
 
, 
State
 
Served as spokesperson to national and international media including crisis managementincluding the Pan Am 103 bombing, and numerous aircraft
accidents. Provided media training to senior management as well as support during media interviews including the television shows, 60 Minutes and48 Hours.
09/2011
 
to 
01/2014
Director, Budget and Program Development
 
Company Name
 
â€“ 
City
 
, 
State
 
Serves as Director of Budget and Program Development for WSDOT Ferries Division with a $760 million biennial budget serving over 22
million passengers each year. 
Greco oversaw program management for the operating and capital budgets and established a trend and change management program. 
Built strong partnerships between diverse internal partners and external stakeholders. Cultivated Lean initiatives and projects in partnership
with agency executives. Developed organization's performance management program.
She is "
42427521.pdf,"PROGRAM MANAGER
","
Adobe, Army, blueprints, budget, C, C++, cables, charts, content, CPR, customer service, databases, database, delivery, Detail oriented, fast,
financial, functional, funds, GPS, graphs, Inspects, Inspect, Inspector, interpretation, inventory management, Logistics, materials, mechanical,
Access, Excel, Microsoft Office, Outlook, Microsoft powerpoint, Powerpoint, Windows, Windows XP, Word, multi-tasking, navigation,
net","
US
 
: 
May 1997
 
Malcolm High School
 
ï¼​ 
City
 
, 
State
Bachelors Degree
 
: 
Aeronautical Engineering
 
Embry-Riddle Aeronautical University
 
ï¼​ 
City
 
, 
State
 
Aeronautical Engineering
MBA
Additional Information
Top Secret Security Clearance (TSCI) FCC License
"
68216398.pdf,"PLANT OPERATOR
","
Operating a Air Separation Unit to produce FDA quality Oxygen, Nitrogen, and Argon liquids.
Troubleshoot/Maintain/Repair all motors, pumps, compressors, heat exchangers, piping and electrical components within plant site."," courses. Trained new operators and
implemented new division operator training program to improve retention rates and increase production.
Sales Associate
 
01/2008
 
to 
05/2009
 
Company Name
 
City
 
, 
State
Sales of all plumbing indoor and outdoor materials.
selling plumbing supplies and material, unloading trucks and stocking shelves.
Auto Mechanic
 
01/2007
 
to 
03/2008
 
Company Name
 
City
 
, 
State
Service cars and trucks, tire repair, brake replacement, oil changes, transmission flush, radiator flush, all auto repair.
Aviation Structure Mechanic
 
09/1996
 
to 
07/2007
 
Company Name
 
City
 
, 
State
Maintain liquid/gaseous oxygen and nitrogen systems. Remove, inspect and re-install oxygen components. Replenish and service liquid/gaseous
oxygen and nitrogen containers, tanks, and holding carts. Daily safety inspection on aircraft and supporting oxygen and nitrogen systems. Applyoperating procedures for servicing of aircraft, transfer trailers or direct filling equipment with liquid/gaseous oxygen and nitrogen. Perform ground
checks and correct operation, mechanical "
29161565.pdf,"RADIOLOGICAL CONTROL TECHNICIAN
","
40- Hour Current OSHA 29 CFR 1910.120 Hazardous
Waste
Quick learner
Adept multi-tasker
Category 3 mixed waste ","
NUCLEAR ENGINEERING TECHNOLOGY
 
2016
 
Thomas Edison
 
, 
City
 
, 
State
 
, 
USA
Recipient of Thomas Edison State University Military 
Scholarship
Course"
10395944.pdf,"LINE SERVICE TECHNICIAN
","
Great People SkillsÂ 
Microsoft OfficeÂ 
Fueling Aircrafts
Airport Ramp Knowledge
Private Pilot KnowledgeÂ 
Worked at two Airports
Aircraft Knowledge
Invoice Knowledge
Experience
03/2017
 
to 
Current
Line Service Technician 
Company Name
 
ï¼​ 
City
 
, 
State
Fuel Aircraft from Cessna to Gulfstream as well as helicopters.Â 
Marshaling in Aircraft.
Pilot and Passenger communication.
Towing and Pushing aircraft.
Aircraft Cleaning.
Aircraft Management.Â 
07/2016
 
to 
03/2017
Ramp Agent
 
Company Name
 
ï¼​ 
City
 
, 
State
Fueling of F-18, T-38, Boeing 737, E-2.
Marshaling of inbound and outbound aircraft.
Baggage for Allegiant Airlines.
Pushback Operator for Allegiant Airlines.
Use of Unicom and Deicing Military and Commercial Aircraft.
Lavatory Service 
Use and Ground Power Unit.
Pilot Communications.
12/2015
 
to 
05/2016
Team Member
 
Company Name
 
ï¼​ 
City
 
, 
State
I was in charge of running the computer system which entailed cash register and 
returns.
I was responsible for helping customers with problems and showing them where 
certain things were in the store.
I was taught to use self thinking to solve their problems.
Everyday I "," and Training
2018
Associate of Applied Science
 
: 
Aviation Pilot Training
 
Southwestern Illinois College
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
I am currently enrolled in SWIC's
Aviation Pilot Program. I will be completeing two years and then transferring to fulfill my bachelors in Aviation Management.
May 2016
High School Diploma
 
FREEBURG COMMUNITY HIGH SCHOOL
 
ï¼​ 
City
 
, 
State
 
, 
United States
Personal Information
I am currently a 19 year old that keeps up with "
