FileNumber,Role,Skills,Education
72136463.pdf,"FINANCE / OFFICE MANAGER
","
accounting, accountant, accounts payable, accounts receivable, Administrative, administrative functions, Adobe Illustrator, Photoshop, ADP
Payroll, advertising, AP, AR, Art, agency, benefits, billing, Bookkeeping, Bookkeeper, brochures, brochure, budget, business cards, business
correspondence, cash flow, consultant, contracts, cost accounting, Creative Writing, client, Clients, excellent customer service, Database, Desktop
Publishing, edit, FileMaker Pro, filing, financial, financial management, financial operations, financial reports, FSA, general ledger, Grant Writing,
Graphic Design, instruction, insurance, interior design, inventory, logistics, managing, marketing, marketing materials, materials, Excel spreadsheets,
Excel, office, MYOB, office equipment, Paralegal, payroll, profit, project management, purchasing, QuarkXPress, QuickBooks, QuickBooks
Pro, research, scheduling, shipping, spreadsheets, spreadsheet, tax, taxes, tax preparation, Make travel arrangements, vendor relations, website,
written, year-end
Experience
Finance / Office Manager
 
, 
01/2008
 
ï¼​ 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Manage day-to-day financial operations, month and year end accounting, AR and AP for two companies.
Established process for ","
Metropolitan State College
 
ï¼​ 
City
 
, 
State
 
Bachelor of Arts
 
Psychology - Sociology
Graduate Level Studies
California State University
 
ï¼​ 
City
 
, 
State
 
Counseling Master's Candidate
Community College of Denver
 
ï¼​ 
City
 
, 
State
 
Small Business Bookkeeping: QuickBooks Pro. Colorado Mountain College (CMC), Aspen, CO
Desktop Publishing: QuarkXPress, Photoshop, Adobe Illustrator. CMC, Aspen, CO Creative Writing, Graphic Design, Grant Writing, CMC,
Glenwood Springs, CO Paralegal Certification Courses: 30 Hours."
22492537.pdf,"FINANCE AND OPERATIONS MANAGER
","
 Â 
Operated computers programmed with accounting software to record, store, and analyze information.
Auditing
 Â 
Extensive ","
BS/BA
 
: 
Business Administration
 
, 
1994
 
University of Phoenix
 
ï¼​ 
City
 
, 
State
 
, 
USA
Business Administration
Bachelor's Degree
"
15224503.pdf,"SENIOR MANAGER -NATIONAL SALES FINANCE
"," Office software: MS Word, Excel, PowerPoint, Access Systems: Solar, Business Objects, PC Links General Ledger, FCI, FC Links,
FEC, CORE, SAM
Professional Experience
Senior Manager -National Sales Finance
 
April 2005
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Manage Consulting Services Group Money Manager reconciliations.
Control National Sales revenue & expense accruals and deferral.
Manage Litigation reserves and Legal accruals.
Supervise month end close, balance sheet reconciliations, variance analysis and audit requests. Coordination of projects and production
issues with FA Compensation Information Technology
Organization & implementation of new product within FA Compensation Dept.
Redefined & improved SOX controls and implemented self assessment of these controls
Administer all FA Compensation security entitlements
Manage Financial Advisor Trainee Compensation
Managed team of 3 of ","
Business Administration
 
: 
Accounting
 
Pace University
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Pace University, New York, NY Majored in Accounting / GPA: 3.60
Degree: Business Administration, Dec '98 Series 7 and Series 63
Certifications
Series 7 and Series 63
"
26961846.pdf,"FINANCE SPECIALIST
","
Accounting, general accounting, auditing, balance sheets, billings, budget, closing, contracts, CPA, credit, client, clients, Finance, Financial,
Financial Accountant, financial audit, financial reporting, prepare the Company's Financial Statements, Financial Statements, funds, PHP,
inspection, internal audit, inventory, meetings, Exchange, Office, payables, procurement, quality, maintaining files, reporting, Securities, tax, Tax
Returns, phone, year-end"," and Training
Bachelor of Science
 
, 
Accountancy Philippines
 
2006
 
Holy Angel University
 
Accountancy Cum Laude Philippines
"
59818742.pdf,"AN ACCOUNT CUM FINANCE MANAGER
","
Familiar with a vast array of Finance activities and management skills. Knowledge of basic computer
knowledge like MS Office, Word and Power point.
Accounts & Auditing
General Administration
Basic Computer
Costing
Knowledge, Tally 7.2 & 9 and ERP
Analytical reasoning
Financial statement analysis
Strength in regulatory
reporting
Compliance testing
knowledge
Understands foreign tax
reporting
Budget forecasting expertise
Account reconciliation expert
Financial planner
Complex problem solving
Effective time management
Excellent managerial
techniques
General ledger accounting
Expert in customer relations
Superior research skills
Advanced computer
proficiency (PC and Mac)
Accomplishments
Accounting Skills
 Â 
Operated computers programmed with accounting software to record, store, and analyze information.
General Ledger Accounts
 Â 
Maintained accurate accounts including cash, inventory, prepaid, fixed assets, accounts payable, accrued expenses and line of credit
transactions.
I also have a vast knowledge of Taxation laws and policies.
Experience
An Account Cum Finance Manager
 
, 
05/2010
 
ï¼​ 
05/2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Gujarat Education Board.
Grand Project Investment Pattern of Investor on Diversification of Portfolio Management in recession Period Jan to March, 2009 Summer
Training 1)TITLE: - ""Inventory Management"" To know the Inventory level in manufacturing 
company 4)DURATION:- Two Months 
May
to July 2008 Projects Job "," Board.
Grand Project Investment Pattern of Investor on Diversification of Portfolio Management in recession Period Jan to March, 2009 Summer
Training 1)TITLE: - ""Inventory Management"" To know the Inventory level in manufacturing 
company 4)DURATION:- Two Months 
May
to July 2008 Projects Job "
70541112.pdf,"FINANCE CONTROLLER
","
ERP Implemenations
Peoplesoft, NVision, Oracle 11i, Essbase tools, Epicor
Assurenet & Blackline 
Â 
Intercompany Accounting
Balance Sheet Consolidations
Purchase Accounting"," and Client Support Services
 
October 1996
 
to 
August 2000
 
Company Name
 
- 
City
 
, 
State
Directed the development of financial software training programs, delivered content and mentored consulting staff, reporting directly to the
CFO.
Served as integration expert for Platinum SQL (EPICOR)Â accounting system, providing critical system support to clients and service
partners.
Developed content for job-costing software training manuals, customized for OEM integrations to PeopleSoft, SAGE, SAP and Platinum
SQL.
Managed and developed OEM partner relationships Design and development team member of GAAP compliant OEM software
integrations and custom solutions including Platinum, Oracle, PeopleSoft and SAP Consistently met and maintained revenue goals of
$500,000 annually.
Senior Financial Analyst
 
Company Name
 
- 
City
 
, 
State
Analyzed accounting processes, resolved system processing issues System consolidations and budgeting process Managed project
deliverables, including development of project plans, budgets and staffing for ERP financial systems imp 
lementations across varied
industries.
Designed and implemented customized daily processing procedures for AR, GL, AP and Inventory functions.
Developed reconciliation methods for reconciling receivables and payables.
Researched ISO compliance issues Financial Analyst (Platinum Software) Performed gap/fit analysis and developed custom business
accounting solutions Supported clients with day to day accounting processes including GL, Payables and receivables account reconciliations
Financial statement preparation, sales forecasting and SEC reporting Installed client server ERP systems and configured financial software
modules (GL, AP, AR, PO and INV).
Education
MBA
 
: 
Accounting
 
, 
May 1994
 
Hawaii Pacific University
 
- 
City
 
, 
State
 
, 
USA
 
Accounting
Bachelor of Science
 
: 
Business Administration
 
, 
May 1993
 
Hawaii Pacific University
 
- 
City
 
, 
State
 
GPA: 
Cum Laude
"
18640927.pdf,"FINANCE MANAGER
","
advertising, benefits, Business Management 2, closing, Consultant, counseling, customer relations, customer satisfaction, documentation, Finance,
floor plan, forth, GMC, inventory management, inventory, Law, legal, Director, Meetings, 2000, personnel, problem solving, processes,
purchasing, Selling, Sales, sales training, scheduling, seminars, phone skills, unique, Work-shops","
Medical Engineering / Business Management 2 yrs. Baker College "
29494962.pdf,"SECRETARY - FINANCE DIVISION
","
Extensive customer service
Ability to manage ","
2017
Grand Canyon University
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Master of Science
 
: 
Psychology
Mental Health and Well Being
2016
Grand Canyon University
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Bachelor of Science
 
: 
Education
Educational Studies
1992
Cypress Community College
 
ï¼​ 
City
 
, 
State
 
, 
90630
 
Associate of Science
 
: 
General Education
GED
"
24611721.pdf,"HUMAN RESOURCE/ FINANCE ANALYST
","
academic, Accounting, accounts payable, accounts receivable, administrative, arts, agency, benefits, Billing, clerical, conflict resolution, counseling,
client, clients, excellent customer service, database, documentation, e-mail, email, employee relations, English, Human Resource, Human
Resources, legal, Director, Excel, exchange, Microsoft Office Suite, Outlook, Power Point, Publisher, Word, Payroll, PeopleSoft, personnel,
policies, progress, quality, real time, recruitment, researching, Spanish, supervision, telephone, phone, employee development, typing, ","al, organization, and excellent interpersonal "
91564103.pdf,"FINANCE MANAGER
","
Budget Control & Administration
Account Reconciliations
Financial Statement Reporting and Analysis
General Ledger Accounting
Data Compilation
Journal Entries
Payroll
Taxes Return Analysis (Puerto Rico and US)
Auditing
Ad-Hoc ReportingÂ 
Experience
07/2015
 
to 
05/2017
Finance Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed and oversees the Finance Department of a charter airline which generated up to $4.2 million in gross revenues.
Responsible for accounts payable, ADP payroll processing, multiple bank reconciliations, maintain general ledger, financial reporting and
analysis, ad-hoc reporting, budget, cash management, handle monthly and year end accounting process; ensure accuracy and integrity of
accounts.
Coordinated and analyzed fiscal budgeting systems to initiate effective controls and policies.
Assured state and federal compliance of revenue, expenditure, and position control documents while maintaining internal control safeguards.
Achieved accurate budgetary reviews and forecasts to develop projections for executive management oversight.
Reviews and approves all reimbursements, manages petty cash fund and all bank accounts.
Prepared financial statements in accordance with Generally Accepted Accounting Principles (GAAP).
Maintained pertinent records on fixed assets inventory system.
Reconfigured systems and resolved accounting errors, ensured accurate and efficient accounting processes and internal control policies.
Coordinated with Planning Department on preparations and processes of annual operating budgets and documentation in aviation industry.
Reports directly to CEO.
04/2012
 
to 
06/2015
Staff Accountant
 
Company Name
 
ï¼​ 
City
 
, 
State
Provided "," and Training
Dec 1992
Bachelor degree
 
: 
Business Administration, Accounting
 
Pontifical Catholic University of Puerto Rico
 
ï¼​ 
City
 
, 
State
 
Business Administration,
Accounting
Activities and Honors
National Association of Tax "
20836112.pdf,"FINANCE DIRECTOR
","
Creative Writing
Public Speaking
Social Media Savvy
Event Planning","
2015
Bachelor of Arts
 
: 
Journalism
 
Southern Illinois University 
ï¼​ 
City
 
, 
State
 
, 
US
2012
Associate of Arts
 
: 
Creative Writing
 
Lincoln College
 
ï¼​ 
City
 
, 
State
 
, 
US
Leadership "
20880935.pdf,"SPECIAL FINANCE MANAGER
",,"
STEPHEN F AUSTIN STATE UNIVERSITY
 
BBA
 
: 
General Business, Business Administration
 
City
 
, 
State
 
, 
US
 
STEPHEN F AUSTIN
STATE UNIVERSITY Nacogdoches, TX BBA General Business, Business Administratio Expected Graduation: August 2015
TRINITY VALLEY COMMUNITY COLLEGE
 
Associate of Arts
 
City
 
, 
State
 
, 
US
 
TRINITY VALLEY COMMUNITY COLLEGE
Palestine, TX Associate of Arts May 2011 GPA: 3.91 top 10% class Phi Beta Kappa Honor Society"
17880988.pdf,"FINANCE AND OPERATIONS MANAGER
","
Microsoft Office Suite | Various CRM Systems | Omni | SalesForce | QuickBooks | SLACK,
Accounting, Auditing, budget, cash flow, Continuous Improvement, CRM, Data Analysis, Finance, financial, Financial Modeling, financial
reports, financial statements, inventory management, inventory, leadership, Excel, Microsoft Office Suite, Operations Management, Policies,
process analysis, processes, progress, purchasing, QuickBooks, recording, Reporting, research, sales, scheduling, strategy, author","
Master of Business Administration (MBA)
 
Johnson and Wales University
 
- 
City
 
, 
State
 
Bachelor's In Business Administration (BBA)
 
: 
Finance
 
Kathmandu University
 
- 
City
 
"
15717923.pdf,SENIOR ,"
Accounts receivables, Accounts Payable, AP, Arabic, Bank reconciliation, Book, Cash flow, English, ERP, ERP 9, Finance, Fixed Asset register,
Forex, functional, General Ledger, GL, HR, Internal audit, logistics, MS Excel, Office, Office 2000, MS Power Point, 2000, Windows 95, 98,
NT, MS Word, MIS, month end close, Operating System, payables, Procurement, Express, Read, reporting, Sales, SAP, Tax, TDS, Website,
wise","
M.B.A
 
: 
Finance
 
Manonmaniam Sundaranar University
 
Finance
Bachelor of Commerce
Master of Business Administration
B.com
 
Kamaraj College of Arts and science affiliated to Manonmaniam Sundaranar University
Languages
English, Tamil, Arabic (Read & Write)
Personal Information
Age and Date of Birth 
: 35 Years 
- 24.05.1980 *Marital Status 
: Married
Additional Information
Personal Profile *Age and Date of Birth 
: 35 Years 
- 24.05.1980 *Marital Status 
: Married
Nationality 
: Indian Passport Number 
: L9870873 Declaration The above furnished information is true and correct to the best of my
knowledge and belief. Place: 
Yours Faithfully Date: 
S.Mohamed Mohideen
"
10549585.pdf,"FINANCE MANAGER/ OPERATIONS MANAGER
","
Customer needs assessment
Requirements Analysis
Requirements Gathering
C++
Java
CICS
Windows Net","al software to project future needs. Built and maintained
successful relationships with service providers, dealers and consumers.
Education and Training
Masterof Science
 
: 
Information Systems 
, 
2016
 
Bowie State University
 
ï¼​ 
City
 
, 
State
4
 .0 GPA
Bachelor of Science
 
: 
Information Systems
 
, 
2001
 
University of Maryland, University College
 
ï¼​ 
City
 
, 
State
Course"
62850928.pdf,"MANAGER, FINANCE
","
Reconcile various general ledger accounts, explain variances and prepare reports for review with departments on a monthly basis.
Experience
Manager, Finance
 
Dec 2007
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Prepare and analyze annual operating budget schedules for all business units
Prepare monthly cash flow reports and analysis of data
Perform monthly reconciliations on various general ledger accounts
Manage the cash management, banking and treasury functions
Manage debt management and compliance
Monitors for compliance with EMMA, bond covenants and bond requirements
Conduct training for the operating budget software
Serve as Financial Advisor for budget data
Maintain Prophix database of operating budget and account line item details
Supervise, train and appraise Staff Accountant and Financial Analyst
Monitor and evaluate federal grants and spending of grant allocations in excess of $15 million dollars annually
Manages and coordinates the Passenger Facility Charge Program
Preparation of Single Audit - Schedule of Federal Awards on an annual basis
Prepare annual reporting for DEA receipts and expenditures to Department of Justice
Maintained database of Capital Projects and Expenditures
Prepared payroll and benefit budgets
Prepared commercial paper schedules and entries as required to record monthly transaction entries and perform fee analysis
Prepared and analyzed airline variable calculations
Capital Funds Accountant
 
May 1999
 
to 
Dec 2007
 
Company Name
 
ï¼​ 
City
 
, 
State
Prepared quarterly reports for the Federal Aviation Administration
Reviewed all capital invoices for correct account number, cost element codes, business unit and grant approvals
Ensured accuracy of compliance of prevailing wage laws by contractors and subcontractors
Monitored the collection and disbursement of Passenger Facility Charges
Provided monthly and quarterly reports to Senior Management
Reviewed change order requests for completeness and accuracy
Oversaw the accounting of retainage and interest for capital contractsPerformed the account function for bonds, PFC's and grants and reconciled to the general ledger on a monthly basis
Evaluated deferred revenues for advance grants and prepared entries to recognize income as appropriate
Completed DEA processing, reconciliations and reporting for Task Force and Airport Funds
Maintained proficiency in the understanding of single audit and assisted in assurance of Authority compliance
Facilitator of the CORE team in 2006
Created various spreadsheets to ensure compliance of prevailing wage
Senior Financial Analyst
 
Oct 1997
 
to 
Mar 1999
 
Company Name
 
ï¼​ 
City
 
, 
State
Prepared financial information for annual reports, semi-annual reports and prospectuses
Compiled and analyzed total return information on a monthly basis
Reviewed propriety of invoices and expense authorizations for all fund expenses
Ensured expenses were paid in a timely manner by accounts payable
Acted as a liaison between audit firms and mutual fund clients
Provided various information to governmental regulatory agencies
Performed expense analysis for Fund Group and document explanations of variances
Obtained information and prepared proforma's for clients
Trained new analysts on job duties and responsibilities
Prepared the quarterly books distributed to each Fund's Board of Directors
Created and analyzed expense accruals for each portfolio of the Fund Group
Performed any value-added services required by the clients or internal departments
Chargeback Analyst
 
Jun 1995
 
to 
Oct 1997
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintained largest vendor with weekly sales of $1.2 million+
Reduced Cardinal exposure for resubmissions from 120 days+ to 60 days
Acted as a liaison between internal departments and vendors
Collected unpaid balances through vendor resubmission and phone calls
Analyzed detail and summary agings
Communicated and resolved various issues with vendors
Researched various issues for reconciliation purposes
Trained new employees on chargeback analysis and reconciliation
Education
Bachelor of Science
 
, 
Business Administration Accounting and Finance
 
The Ohio State University
 
ï¼​ 
City
 
, 
State
 
Business Administration
Accounting and Finance
Skills
Budgeting, Analysis, Management, Cash Flow, Prophix Software Administrator","
Bachelor of Science
 
, 
Business Administration Accounting and Finance
 
The Ohio State University
 
ï¼​ 
City
 
, 
State
 
Business Administration
Accounting and Finance
"
76454959.pdf,"FINANCE DIRECTOR
","
accounting, ADP payroll, ad, automate, budgets, budget, client, database, decision making, direction, senior management, senior management,
Finance, financial, Financial Analyst, financial modeling, financial reporting, Fire","
1 1989
 
Hofstra University
 
ï¼​ 
City
 
, 
State
 
Bachelor of Arts
 
Economics
 
Economics
"
20918464.pdf,"SENIOR ACCOUNTANT / FINANCE CONTROLLER
","
Academic,
Accounting,
Accounting software,
accounts receivables,
administrative,
auditing, balance sheet,
Bank reconciliation, basic,
book, clerical,
Hardware,
computer applications,clients,
data entry, documentation,
ERP, ERP 9, filling,
financial,
inventory,
Invoicing, Managing, materials,
MS-Excel, excel,
ms-office, Microsoft Office,
Windows, MS-Word, office administration,
Office automation, payables, Payroll,
PEACH TREE, Peachtree, Programmer, programming, Read, recording, Scheme, type, variance analysis","
M.COM ( Master of commerce)
 
, 
commerce
 
2013
 
madras university 
ï¼​ 
City
 
, 
State
 
, 
india
affiliated to madras university 2013,chennai,india.(distance education),and specialised into commerece.
MBA
 
, 
finance & marketting
 
2013
 
karpagam university college
 
ï¼​ 
City
 
, 
State
 
, 
India
successfully completed 2011-2013 the batch,specialized into finanace and marketting.
B.com(Bachelor of commerce)
 
, 
commerce
 
2010
 
calicut university
 
ï¼​ 
City
 
, 
State
 
, 
India
specialized into commerece.specialized into commerece.
Accounting software's Certifications
 
, 
proffessional accounting
 
2009
 
IPA
 
ï¼​ 
City
 
, 
State
 
, 
INDIA
 
GPA: 
GPA: 7.2
GPA: 7.2
MBA
Certifications
Diploma in Business Proffessional Programmer ('O'level) 
Â 
Duration 
:1 Year
Platform 
: windows
Under 
: Certified by Doeacc society Govt 
Of India- Business "
14181049.pdf,"DIRECTOR FINANCE AND FP&A
","
3Com, 4D, Accounting, AccPac, Acquisitions, billing system, billing systems, Budget, Business Objects, closing, consulting, contract review,
Controller, cost analysis, Cost Control, costing, clients, data warehouse, database, driving, equity, ERP, Essbase, Excel and VBA, Executive
management, senior management, FileMaker, finance, Financial, Financial Planning, financial reporting, Financial Analysis / Reporting, focus,
Forecasting, Functional, government, Hyperion, inventory, Lawson, Team Building, Leadership, Legal, regulatory compliance, Mergers, MS
Access, MS Excel, MS PowerPoint, MS Word, Minitab, modeling, Monarch, Enterprise, net","
Master of Business Administration
 
: 
Finance
 
, 
2016
 
University of Massachusetts
 
ï¼​ 
City
 
, 
State
 
Finance
Bachelor of Science
 
: 
Accounting
 
Michigan State University
 
ï¼​ 
City
 
, 
State
 
Accounting
"
23955183.pdf,"FINANCE ANALYST
","
Analytical skillsÂ 
Variance analysis
Complex problem solving
Financial modeling
Self-motivated "," and Training
Bachelor of Science
 
, 
Business Administration Finance
 
June 2010
 
CALIFORNIA STATE UNIVERSITY OF BAKERSFIELD
 
ï¼​ 
City
 
, 
State
Business Administration Finance
Phi Sigma Sigma Sorority
"
24553863.pdf,"VP FINANCE & IS&T
","
Business Process Re-engineering
Finance Transformation
Project Management
Finance and IT Strategy
Team and Resource Cultivation","
B.S
 
: 
Finance
 
The University of Maryland at College Park
Finance
"
14408510.pdf,"FINANCE COORDINATOR
","
Accounting, accounts payable, accounts receivables, accruals, Accrual, AR, AS400, auditing, Baan, brand marketing, budgets, budget, cash flow,
com, controller, CRM, client, customer service, data management and analysis, drivers, ERP, finance, Financial, forecasting, forms, functional,Funds, general ledger, inventory, ledger, macros, Mainframe, managing, marketing, Access, Access database, Microsoft Excel, Excel, MS
Outlook, PowerPoint, SharePoint, Word, month end close process, pivot tables, processes, coding, promotion, reconciling, reporting,
researching, sales, SAP, Siebel, simulation, Six Sigma, team","
2016
Columbia Southern University
 
City
 
, 
State
 
B.S
 
: 
Business Administration/Finance
 
Business Administration/Finance
"
59938965.pdf,"FINANCE MANAGER
","
automotive, billing, closing, credit, leadership, process improvement, project management, rapport, relationship building, sales
Additional Information
Personal and "," and specialized sales-related training. 
*Incomparable customer service and
unique interpersonal "
11877150.pdf,"FINANCE
","
Superior time management
Customer relations
Self-motivated ","
S.E
 
: 
Accounting
 
, 
2013
 
Kwik Kian Gie School of Business
 
- 
City
 
, 
State
 
High School Diploma
 
: 
2008
 
Don Bosco 2 Senior High School
 
- 
City
 
, 
State
 
Certifications
Instansi / Perusahaan : Wall Street Institute Posisi : SPO ( Sales Promotion Officer) / SPG Penghasilan Terakhir : Job Deskripsi 
: Menawarkan
kursus inggris 2. Tahun 
: 2012 Instansi / Perusahaan : KAP A.K Rahman Posisi : Junior Auditor (Magang) Penghasilan Terakhir : - Job Deskripsi 
:
Membantu membuat dan memeriksa laporan keuangan klien 3. Tahun 
: 2013 - Sekarang Instansi / Perusahaan : PT. Mitra Manunggal Mahardika
Posisi : Finance Penghasilan Terakhir : Rp 4.500.000
"
28973180.pdf,"SALES / FINANCE MANAGER
","
Photoshop, advertising, Arabic, AutoCAD, business operations, com, clients, customer services, dialog, Engineer, English, Estimating, filing,
forecasting, government, gross-profit, http, instructing, international sales, Languages, Team building, Mac OS, Managing, marketing strategies,
marketing, materials, meetings, Microsoft Office, MS Outlook, Windows, ","
Bachelor of Science
 
, 
Civil Engineering
 
6 1997
 
Mosul University
 
ï¼​ 
City
 
, 
Iraq
 
Civil Engineering Both degrees already equivalent to US degrees.
Master of Science
 
, 
Civil Engineering
 
11 1999
 
Mosul University
 
ï¼​ 
City
 
, 
Iraq
 
Civil Engineering
Languages
Bilingual: English/ Arabic.
"
28623782.pdf,"FINANCE SPECIALIST
","
SAPSAP
Micro Strategy (IWR)
Microsoft Office Suite","
University of Phoenix
 
Masters of Business Administration
 
City
 
, 
State
Florida Agricultural and Mechanical University
 
Bachelor of Science
 
: 
Public Management - Human Resources
 
City
 
, 
State
 
Public Management -
Human Resources
Technical "
77638654.pdf,"FINANCE MANAGER
","
accounting, accounts payable, accounts receivable, Attention to detail, benefits, Budget development, budgets, Strong interpersonal skills, contract
negotiations, contracts, counseling, Critical thinking, database, product development, filing, financial, hiring, inventory, team building, meetings,
office, negotiations, newsletter, office machines, organizational, payroll, personnel, presentation development, QuickBooks, Real Estate, safety,
sales, spreadsheet, staff development, Time management, transportation, travel arrangements, website, word processing","
High School Diploma
 
: 
1979
 
Lakewood Sr. High School
 
- 
City
 
, 
State
Licensed Real Estate Agent 
Certified Pro Standards Administrator 
Served on 8 years on product development advisory board
"
24833063.pdf,"ACTING FINANCE MANAGER
"," Financial Reporting & Analysis (IFRS and US GAAP). Budgeting,
Planning (Short, Medium and Long Term). System Development & Cost Controls. Project/Commercial evaluation. Prepare Activity Based Cost
analysis for new and existing business venture. Internal Controls & Financial Audits. Controllership of Accounting Operations. Team Leadership &
resource management. Bench Marking/Setting KPIs & Performance Measurement. ERP, MS Office, Power point, and advance Excel. Seeking a
growth oriented career in accounting, finance, analysis, and planning where my ","
Bachelor of Science
 
:
 
Business, Accounting and Finance
 
Kelley School of Business, Indiana University
 
Bachelor of Science in Business Major:Accounting and Finance Graduated: August, 2010 Kelley School of Business, Indiana University, IN, USA
Certifications
CMA Certified in advance MS Excel.
"
98513424.pdf,"SR. FINANCE MANAGER
","
Hyperion Planing, Essbase, SAP R/3, Oracle 11, SAP BPC, Business Objects, Sharepoint, MS Office.","
Master of Science
 
, 
Business Administration
 
May 2006
 
Technical University
 
- 
City
 
, 
Germany
Principal Subjects: Financial Controlling, Marketing, Management and Tax
Languages
Fluent in English, German, Bulgarian (native).
"
26231609.pdf,"FINANCE MANAGER
","
Accounting, ad, auditing, Benefits, budgeting, budgets, budget, business processes, client, drivers, Essbase, senior management, Finance, financial,
financial analysis, financial audits, Develop financial models, financial reporting, financial statements, forecasting, functional, General Manager,
Hyperion, Internal Audits, internal audit, international Business, Leadership, Legal, Director, Access, Excel, outlook, PeopleSoft, Pricing,
processes, risk assessment, SOX testing, scheduling, Tableau, Telecommunications, trend, Utilities","
May 2008
 
Bachelor of Science
 
: 
Business Administration
 
GPA: 
GPA: 3.95
 
Business Administration GPA: 3.95 Seton Hall Varsity Swim Team:
NCAA Division I, Big East Conference
Seton Hall University
 
December 2009
 
MS
 
: 
"
25101183.pdf,"DIRECTOR OF FINANCE
","
budget, Budgets, business analysis, CISA, contracts, Contract Management, Financial, financial analysis, forecasting, functional, Information
Systems, ITIL V, leadership, mentor, Office, enterprise, optimization, organizational, performance reviews, processes, Program Management,
Project Management, project plans, project planning, quality assurance, quick, reporting, Six Sigma, strategy, strategic analysis, unique, website
development","
Master of Business Administration
 
: 
Business Economics/Finance
 
, 
State University
 
- 
City
 
, 
State
 
Business Economics/Finance
Bachelor of Science
 
: 
Finance/Accounting
 
, 
Hoboken State University
 
- 
City
 
, 
State
 
Finance/Accounting
Certifications
Project Management "
17392859.pdf,"DIRECTOR OF FINANCE
","
Accurate, Bloomberg, DTCC, PACE, Asset Arena, Essbase, Great Plains, Hyperion, ELedger/SAP, Access, Excel, Word, PowerPoint, Oracle,
QuickBooks, fiscal budgeting knowledge and financial reporting.","
MBA
 
: 
Accounting
 
, 
2011
 
Johnson & Wales University
 
ï¼​ 
City
 
, 
State
Accounting
Bachelor of Science
 
: 
Accounting
 
, 
2009
 
Johnson & Wales University
 
ï¼​ 
City
 
, 
State
 
Accounting
"
29612672.pdf,"SENIOR STUDENT FINANCE SPECIALIST
","
Academic, photo, Agency, ATM, c, computer applications, credit, critical thinking, customer services, Database, debit, decision making, detail
oriented, Financial, general ledger, Grants, ledger, legal, Letters, macros, Microsoft Excel, mail, Money, ","
Bachelor's Degree
 
: 
Business Administration
 
, 
December 2006
 
University of Illinois at Chicago
 
ï¼​ 
City
 
, 
State
 
Business Administration
Master's Degree
 
: 
Business Administration Accounting
 
, 
April 2012
 
American Intercontinental University Online
 
ï¼​ 
City
 
, 
State
 
Business
Administration Accounting
"
93653247.pdf,"DIRECTOR OF FINANCE
","
Budgets, budget, business analysis, contracts, Contract Management, Financial, forecasting and financial, financial operations, functional,
leadership, mentor, Office, enterprise, optimization, organizational, performance reviews, processes, Program Management, Project Management,
project planning, project plans, quality assurance, quick, reporting, strategy, strategic analysis, unique, website development","
Master of Business Administration
 
, 
Business Economics/Finance
 
State University
 
ï¼​ 
City
 
, 
State
 
Business Economics/Finance
Bachelor of Science
 
, 
Finance/Accounting
 
Hoboken State University
 
ï¼​ 
City
 
, 
State
 
Finance/Accounting
"
78229715.pdf,"AVP, FINANCE
","
Reporting and Documentation
Planning and Scheduling
corporate Governance, Risk & Ethics
Effective Time Management and Communication Skills
Public and private accounting
Accomplishments
Conducted detailed technical and analytical review of cost and proposed measures to trim costs related to outsourcing ","
Bachelor of Accounting
 
Cameron University
 
City
 
, 
State
"
31948488.pdf,"FINANCE MANAGER
","
accounting, accounts payables, accounts receivables, Accounts Payable, accrual, administrative duties, backup, bank reconciliations, billing,
bookkeeping, budget planning, Budget Preparation, budget, bi, cash flow, clerical, credit, clients, customer relations, double-entry, Edge, fast,
filing, Financial, financial audits, financial reports, Financial Statements, Prepare financial statements, fixed assets, forecasting, forms, general ledger
accounts, government, ledger, Microsoft Excel, Microsoft Project, Microsoft Word, needs analysis, office equipment, payables, payroll,
personnel, Process Improvement, proposals, QuickBooks, rapport, tax preparation","
Bachelor's Degree
 
: 
Business Administration
 
, 
1989
 
University of Central Oklahoma
 
- 
City
 
, 
State
 
Business Administration
"
