FileNumber,Role,Skills,Education
20110597.pdf,"LICENSED UNITED HEALTHCARE INSURANCE SALES AGENT
","
Time Management, Effective Communication, Trouble Shooting, Problem Solving, Cloud technology, Skype, Proficient, Microsoft Office Suite,
Instant Messaging, Web Chat, Negotiating, Up-sell, Cross-Sell Ability, Outlook Email, Lotus Notes, Quicken, QuickBooks.
Experience
09/2014
 
to 
10/2015
Licensed United Healthcare Insurance Sales Agent
 
Company Name
 
ï¼​ 
City
 
, 
State
Provided services to clients changing or updating healthcare insurance needs by upselling/cross selling a variety of health insurance products.
MA, MAPD, MED Sup and PDP's to groups and individual consumers geared to fit their healthcare needs.
Assists with outbound campaigns to ensure customer satisfaction.
Demonstrates prospecting skills, meets or exceeds sales goals.
Delivers exceptional customers service to consumers to develop and build new client relationships by implementing strong people skills and
product knowledge while gaining customers trust and building rapport while following and adhering to hipaa guidelines and company policy.
03/2014
 
to 
09/2014
Account Executive Sales Agent/FedEx Account
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsibilities included maintaining and deepening existing customer relations.
Made outbound telephone calls to engage customers with new products and services that would develop value propositions to meet their
business needs also Increasing the volume from existing customers.
Successfully delivered Client's family of services implementing well developed sales skills, collaboration, and effective negotiation.
Conducted daily rapport building with customers using a consultative sales approach and while maintaining a regular contact with designated
accounts through an established sales process requirement.
09/2013
 
to 
03/2014
Licensed United Healthcare Insurance Sales Agent
 
Company Name
 
ï¼​ 
City
 
, 
State
Provided services to clients changing or updating healthcare insurance needs by upselling/cross selling a variety of health insurance products.
MA, MAPD, MED Sup and PDP's to groups and individual consumers geared to fit their healthcare needs.
Assists with outbound campaigns to ensure customer satisfaction.
Demonstrates prospecting skills, meets or exceeds sales goals.
Delivers exceptional customers service to consumers to develop and build new client relationships by implementing strong people skills and
product knowledge also gaining customers trust and building rapport while following and adhering per hipaa guidelines and company policy.
04/2013
 
to 
09/2013
Customer Service Agent
 
Company Name
 
ï¼​ 
City
 
, 
State
Functioned as a primary resource in handling pharmacy / pharmacist contacts via telephone ranging from routine to complex, regarding
insurance authorization, benefits, claims, and general assistance.
Duties performed related to the resolution of adjudicated prescription claims with regards to member eligibility, benefits parameters applied,
determination of prior authorizations or overrides and exceptions in systems.
Deliver exceptional customer and able to complete calls expeditiously and accurately with assurance/confidence, accuracy, and
"," and Training
Business Administration
 
DeVry University Charlotte NC
 
Business Administration
2013
Completed various courses and seminars in customer service, call center simulations sales strategies, banking terminology in the teller role/ lockbox
operations, goal-setting, public-speaking and computer "
45907524.pdf,"ADMINISTRATIVE ASSISTANT
","
Administrative functions, Administrative Support, art, automobiles, basic, changing bed linens, benefits, bookkeeping, charts, CPR, client,
clients, Data Entry, emotional support, faxes, filing, First Aid, general office duties, infection control, insurance, lamp, laundry, sorting mail,
materials, serve meals, medical terminology, Administering medication, mail, office, Office administration, Provide patients with help, progress,reception, routing, safety, scheduling, Sorting, Spreadsheet, telephone, phones, Time management, Travel Arrangements","al, behavioral and emotional support 
Cleaned and organized classrooms, materials, and supplies for maximum efficiency 
Observed
children and recorded activities, maintained daily records and created safe environments 
during activities, meals and naps 
Distributed
classroom materials and supplies such as pencils, paper and art materials 
Kept over 10 students safe in classroom and outside
environments.
"
17963031.pdf,"SYSTEM ADMINISTRATOR/ASSISTANT SUPERVISOR
","
Active Directory, Air Force, basic, BI, business processes, Database Management, database, FSA, Functional, GUI, Instruction, JAVA, Local
Area Net","al materials for customers and contact information if customers needed physician assistance.
12/1999
 
to 
07/2000
Clinical Research Associate
 
Company Name
Responsible for developing, documenting, advocating, and implementing integrated medical system concepts for the BMT division.
Program lead for four pharmaceutical companies and hospital clinical trials.
Lead on data integration within the BMT division.
Developed and maintained a records database with study patients' information.Identified, Reported and provided recommendations to the BMT staff regarding the clinical studies.
Responsibilities included patient contact to inform them of procedures and side effects, follow up with a physician.
Established effective "
43994605.pdf,"MEDICAL SUPPORT ASSISTANT
"," Operations Personnel Supervision/Training
Team Building Net"," and Training
September 2016
Bachelor of Science
 
: 
Health Care Administration
 
Kaplan University
 
Health Care Administration
May 2015
Associate of Science
 
: 
Health Science
 
Kaplan University
 
Health Science
November 2014
Emergency Medical Technician - Basic 
National Registry of Emergency Medical Technician
"
23617240.pdf,"HEALTHCARE
","
ADA, billing, budgeting, business process, call center, consultation, contracts, client, clients, customer satisfaction, customer care, data collection,
delivery, Forms, GCP, GLP, GMP, Instructor, insurance, lecturer, legal, litigation, Managing, marketing strategies, net","al backgrounds has been key in her success as a Regulatory Compliance/
Validation Systems manager. 
She has frequently been instrumental in the establishment and training of off shore call center personnel for specific
projects in 
IT support situations. 
Her "
95011061.pdf,"MANAGER FIELD
","
agency, benefits, hardware, CPT Coding, client, clients, customer service, direction, financial, ICD-10, information systems, Insurance, leadership,
legal, Meditech, Excel, Microsoft Office Suite, office, Powerpoint, Word, Navigator, policies, quality, Quality Assurance, SSI, supervisor,
supervision","
B.S
 
: 
Sociology
 
, 
June 1995
 
Albany State College
 
Sociology
"
18784594.pdf,"SUPERVISOR
","
Complaint handling and resolution
Self-motivated
In-depth knowledge of markets and relationships
Complex problem solver
Skilled negotiator
Self-motivated
Accomplishments
Qualified for 
[Number]
 
quarterly sales bonuses by exceeding sales target by 
[Number]
 %. 
Leadership
Research
Implementation
Assisted in implementation of new tracking system that resulted in improved patient care.
Conducted research which led to the development of 
[program]
 .
Served as key contributing member to Leadership team.
Experience
July 2015
 
to 
Current
Company Name
 
City
 
, 
State
 
Supervisor
Responsible for the daily oversight operations of the call center, monitoring average call handle time (ACHT), telephone service factor
(TSF), and adherence to schedules.
Supervise bargaining unit employees in joint efforts with the (UAW) union.
Manage Walk- In staff and their schedules to service incoming customers.
Assist in the assessment, development, implementation, and ongoing reporting of operational improvements as they relate to customer
service metrics and process improvements of the call center.
Reduced my team average call handle and wrap time metrics by 200 seconds.
30% reduction).
Participate in meetings with the Account Receivable Department to improve members payment efficiencies and best practice
implementation.
February 2013
 
to 
July 2015
Company Name
 
City
 
, 
State
 
Clinical Administrative Assistant- Healthcare Administrator
Recruited, trained and managed the clinical medical staff and customer service representatives.
Directed medical receptionist operations, including scheduling, transportation protocols, and patient satisfaction.
Collected and secured patient co-pays and deductibles.
Improved patient attendance rates by 20%.
Responsible for developing and implementing patient and retention strategies.
Improved processes to ensure accurate electronic billing and reimbursement.
CMS-STARS Rating implementation and support.
Collaborated with social services and charitable organizations to provide resources to members of the local community- Served over 200
families 
Fidelis Secure Care Medicare Advantage HMO (Dual Eligible).
October 2010
 
to 
January 2013
Community Account Manager
Developed new and retained existing relationships with client base, resulting in 65% retention and 10% new membership leads.
Conducted in-service training to office/home managers regarding organizational protocols.
Completed weekly reports for nurse practitioners and physicians.
Verified client information to ensure proper insurance information and resolved customer service issues.
October 2009
 
to 
October 2014
Company Name
 
City
 
, 
State
 
Administrative Assistant/ Home manager
Advanced to increasingly responsible positions, culminating in management role with oversight for a state certified Group home.
Directed 12 employees and managed inventory, merchandise and cost controls resulting in 20% annual savings.
Maintained high standards in sanitation and safety and complied with regulatory guidelines.
Completed balanced billing, authorization verification, and 3806 forms for payment.
Completed background checks, fingerprinting, and employee information hiring packets for new hires.
Education and Training
Organizational Leadership
 
Masters Business Administration
 
Organizational Leadership
May 6, 2017
University of Findlay
 International Business
 
MBA
 
International Business
Lean Six Sigma Black Belt Certification
March 31, 2017
University of Michigan
 
Health Care Administration
 
Bachelors of Science
 
Health Care Administration
May 2015
Mercy College of Ohio
 
Associates of Science
May 2013
Wayne County Community College
 
Magna cum Laude
Activities and Honors
I am an "," and Training
Organizational Leadership
 
Masters Business Administration
 
Organizational Leadership
May 6, 2017
University of Findlay
 International Business
 
MBA
 
International Business
Lean Six Sigma Black Belt Certification
March 31, 2017
University of Michigan
 
Health Care Administration
 
Bachelors of Science
 
Health Care Administration
May 2015
Mercy College of Ohio
 
Associates of Science
May 2013
Wayne County Community College
 
Magna cum Laude
Activities and Honors
I am an "
16121387.pdf,"MEDICAL RECORD TECHNICIAN
","
Built loyal business relationships with patients, colleagues, physicians, families, and allied healthcare "," (B.A, M.H.A.) with a history of building strong alliances and partnerships
with business "
51777546.pdf,"HEALTHCARE RECRUITER
","
accounting software, administrative, Audio, benefits, C, contracts, client, Data Management, DC, documentation, Senior Management, forms,
functional, hiring, Human Resource, HR, inventory, invoicing, legal, materials, Access, Excel, Microsoft Office Suite, office, Outlook, PowerPoint,
PowerPoint presentations, Win, Word, newsletter, Payroll, personnel, processes, recruiting, recruitment, reporting, research, scheduling, staffing,
tax, phone, training programs, video, website, websites, Author, written","
December 2016
 
DEVRY UNIVERSITY
 
ï¼​ 
City
 
, 
State
 
Master
 
Human Resource Management
 
Human Resource Management
May 2012
 
NEW JERSEY CITY UNIVERSITY
 
ï¼​ 
City
 
, 
State
 
Bachelor of Science
 
Criminal Justice
 
Criminal Justice
"
85417107.pdf,"HIRING MANAGER/RECRUITING MANAGER
","
Microsoft office (10+ years), Talent Acquisition, Talent Management, Recruiting, Staffing, Business Development, Training and Development
(10+ years) 
GROUPS Society for Human Resource Management January 2015 to Present
Languages
Fluent in English, Russian, RomanianÂ 
Experience
Hiring Manager/Recruiting Manager
 
03/2017
 
to 
Current
 
Company Name
 
City
 
, 
State
Managed and lead a team of "," Verification, Pre-employment
Physical and Drug Toxicology Interface with both clients and candidates on a daily basis Utilize Applicant Tracking System (Job diva), to
upload new requisitions and log.
candidates information.
Use other external databases depending on each clients need.Human Resource Specialist-temp
 
11/2013
 
to 
07/2014
 
Company Name
 
City
 
, 
State
Responsible for assisting HR with internal compliance on all teachers, therapists and social "
25974844.pdf,"HOSPITAL & PHYSICIAN BILLING SPECIALIST
","
Marketing, Fundraising, Graphic Design, Healthcare, Billing, Claims, Receivables, Accountable For, Auto Insurance, Compensation,
Documentation, Filing, Insurance Claims, Medicare, Workers Compensation, Medical Billing, Medical Invoicing, Accounts For, Auditing,
Accounts Receivables, Basis, Collections, Credit, Operations, Access, Administrative Support, Excel, Hippa, Icd, Icd-9, Medical Billing &
Coding, Medical Records, Medisoft, Meditech, Microsoft Office, Ms Office, Outlook, Powerpoint, Quickbooks, Word, Associate, Business
Management, Coding"," and Training
Bachelor of Science
 
: 
Business Management
 
Canisius College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Bachelor of Science in Business Management with a Marketing
Minor, Canisius College | Buffalo, NY
Associate of Science
 
: 
Medical Billing and Coding
 
San Diego City College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Associate of Science in Medical Billing and
Coding, San Diego City College | San Diego, CA
"
26125407.pdf,"HEALTHCARE ADMINISTRATION INTERN
","
Strong p
 resentation skills
Effective staff coach
Strategic planning capability
Planning and development
Supervisory training
Analytical thinker
Supervisory training
Quality improvement competency
Independent judgment and decision making
Work History
Healthcare Administration Intern
 
, 
01/2014
 
to 
04/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Conducted a feasibility study on 12, 10 and eight hour shifts by compiling statistics.
Handled detail ","al needs of patient and caretakers by collaborating with attending physicians, department heads, and staff.
Encouraged participation in decision-making about health care options by facilitating the caretakers' understanding of patient's health status.
Organized the department in accordance with administrative guidelines in order to provide specified nursing services to meet the legal,
organizational and medical staff guidelines.
Established and maintained systems that safely met residents' needs.
Patient Care Technician
 
, 
01/2003
 
to 
01/2008
 
Company Name
 
â€“ 
City
 
, 
State
 
Functioned as a Phlebotomist that specialized in pediatric, geriatric and dermal venipuncture.
Accomplished several types of indwelling venipuncture including Broviac, Hickman, PICC, Groshong, and CVC or CVL.
Facilitated laboratory testing and maintenance including NOVA CCX and I-SAT and MonoSpot, Strep-A, bHCG, UA, Protime,
Westergren Sedimentation Rate and Glucose.
Coordinated patient appointments for MRIs, CT scans, and ultrasounds including pre-certification and verification of benefits.
Maintained patient information such as medical history, results of tests and examinations and patient symptoms.
Explained terminology and procedures, research inquiries, instruct on how to use home health care products and collect and prepare data
for further research.
Led the planning and achievement of goals and objectives consistent with the agency mission and philosophy.
Established and maintained systems that safely met residents' needs.
Developed a system of staff communication that ensured proper implementation of treatment plans and comprehensive patient care.
Reviewed customer survey information to prioritize areas of improvement.
Investigated, provided and submitted information to Quality Department about special incidents, events and complaints.
Facilitated an on-going assessment of patient/family needs and implementation of interdisciplinary team care plan.
Education
Bachelor of Science
 
: 
Health Administration
 
, 
Current
 
Eastern Michigan University
 
- 
City
 
, 
State
 
Health Administration
Course"
10480456.pdf,"DIRECTOR, NEW PRODUCT RESEARCH AND R&D LIAISON, GLOBAL ORAL HEALTHCARE R&D, CONSUMER
HEALTHCARE R&D
Skill ",", Matrix, LTD., New York, NY * Project Management, Catapult Inc., Parsippany, NJ *
Information Systems Project Management, Wilhelm Assoc., Huntington, NY * Behavioral Interviewing, Behavioral Technology Inc., Memphis,
TN
Education
Ph.D.
 
: 
Analytical Chemistry
 
1990
 
UNIVERSITY OF DELAWARE
 
City
 
, 
State
 
, 
US
 
UNIVERSITY OF DELAWARE, DEPARTMENT OF
CHEMISTRY AND BIOCHEMISTRY, NEWARK, DE 19711 Ph.D., Analytical Chemistry, 1990 Advisor: Dr. G.A. Rechnitz, Unidel
Professor of Chemistry and Biotechnology Dissertation: Intact Chemoreceptor-based Biosensors
M.S.
 
: 
Analytical Chemistry
 
1987
 
UNIVERSITY OF DELAWARE
 
City
 
, 
State
 
, 
US
 
UNIVERSITY OF DELAWARE, DEPARTMENT OF
CHEMISTRY AND BIOCHEMISTRY, NEWARK, DE 19711 M.S., Analytical Chemistry, 1987 Advisor: Dr. G.A. Rechnitz, Unidel Professor
of Chemistry and Biotechnology Dissertation: Development and Study of Biosensors Utilizing Intact Chemoreceptor Structures
B.A.
 
: 
Chemistry
 
FRANKLIN AND MARSHALL COLLEGE
 
City
 
, 
State
 
, 
US
 
FRANKLIN AND MARSHALL COLLEGE, LANCASTER,
PA 17604 B.A., Chemistry (American Chemical Society Certified)
Certifications
Identified, in-licensed, and drove commercialization of GSK's largest selling oral care device CTFA B.A., Chemistry (American Chemical Society
Certified)
Professional Affiliations
Institute on Science for Global Policy (membership by invitation only)
Publications
Saliva Diagnostics: A new Industry"" in Saliva Diagnostics, Wong, DT, ed., der-Smith, """", J. Dent. Res. 86 (Spec. Iss. A) 2097, 2007 Wiley-
Blackwell, Baek, JH, Hammer-Wilson, MJ, Buch, RM, Lee, K, Ahn, Y, Than, S, Chen, Z, Wil Efficacy of Marketed Dentifrices Using an In Situ
Caries Model Zero, D, Proskin, HM, Buch, RM, Bosma, ML, Smith, SR, Impact of Peroxide on Enamel Hardness Gambogi, R.J., Bosma, M.L.,
Buch, R.M., Schemehorn, B.R., Verification of Caries Inhibition by a Tartar Control Toothpaste Tanzer, J.M, Pelligrino, J., Thompson, A., Buch,
R. M., A Novel Pharmacological Probe Links the Amiloride-Insensitive NaCl, KCl, and NH4Cl Chorda Tympani Taste Responses DeSimone,
J., Lyall, V., Heck, G., Phan, T., Alam, R., Feldman, G., Buch, R.M., Intact Chemoreceptor-Based Biosensors: Antennular Receptrodes
Biosensor Design and Application, P.R. Mathewson, J.W. Finley, Intact Chemoreceptor-Based Biosensors Barker, T.Q., Buch, R.M., Rechnitz,
G.A. Neuronal Biosensors Buch, R.M., Rechnitz, G.A.,
Presentations
Baek, JH, Hammer-Wilson, MJ, Buch, RM, Lee, K, Ahn, Y, Than, S, Chen, Z, Wilder-Smith, ""An Optical Approach to the Salivary Pellicle"",
85th General Session and Exhibition of the International Association of Dental Research, New Orleans, LA, March, 2007. Saunders, FG, Bosma,
ML, Buch, RM, Koller, CM, Zero, D, ""Evaluation of Plaque Fluid Fluoride Retention After Dentifrice Application, 85th General Session and
Exhibition of the International Association of Dental Research, New Orleans, LA, March, 2007. Zero, D, Proskin, HM, Buch, RM, Bosma, ML,
Smith, SR, ""Efficacy of Marketed Dentifrices Using an In Situ Caries Model"", 85th General Session and Exhibition of the International Association
of Dental Research, New Orleans, LA, March, 2007. Wetterer, S.M, Lefever, S.W., Buch, R.M., ""Accelerated In vitro Stain Formation for High
Throughput Screening of Actives"", American Association of Dental Research, Canadian Association of Dental Research 84th General Session,
Orlando, FL, March, 2006. Wetterer, S.M., Buch, R.M., Schemehorn, B.L., ""Temperature Dependence of Chemical and Mechanical Activity of
Traditional Dentifrices"", International Association of Dental Research, American Association of Dental Research, Canadian Association of Dental
Research 83rd General Session, Baltimore, MD, March, 2005. Gamboji, R.J., Bosma, M.L., Buch, R.M., Schemehorn, B.L., ""Impact of
Peroxide Treatments on Enamel Hardness"", International Association of Dental Research, American Association of Dental Research, Canadian
Association of Dental Research 82nd General Session, Honolulu, HI, March, 2004. Tanzer, J.M., Thompson, A., Gambogi, R.J., Buch, R.M., ""In
vitro Model for the Evaluation of Anticalculus Agent Efficacy"", presented at the 32nd Annual Meeting and Exhibition of the American Association
for Dental Research and the 27th Annual Meeting of the Canadian Association for Dental Research, San Antonio, Texas, March, 2003. Couzis,
A., Buch , R.M., Fares, H.M., ""Insights into the Stain Prevention Properties of Aquafresh Whitening Dentifrice"", presented at the International
Association for Dental Research 80th General Session, San Diego, CA, March, 2002. Schemehorn, B., Wood, G., Buch, R.M., Fares, H., ""In
vitro Fluoride Uptake Study of an Anti-hypersensitivity Toothpaste"", presented at the International Association for Dental Research 79th General
Session, Chiba, Japan, June, 2001. Tanzer, J.M., Pellegrino, J., Buch, R.M., Fares, H.M., ""Inhibition of Caries in Rats by a Tartar Control
Toothpaste"", presented at the 30th Annual Meeting of the American Association for Dental Research and the 25th Annual Meeting of the
Canadian Association for Dental Research, Chicago, Illinois, March, 2001. Barker, T.Q., Buch, R.M., Rechnitz, G.A.; ""Intact Chemoreceptor-
Based Biosensors"", presented at the ACS 199th National Meeting, Boston, MA, April 1990. Buch, R.M., Rechnitz, G.A., ""The Receptrode: A
Novel Chemoreceptor-Based Biosensor Utilizing Intact Chemosensing Structures"", presented at the Pittsburgh Conference, Atlanta, GA, March
1989. Buch, R.M., ""Listerine Prebrush Rinse: The Plax Attack"", presented at the Consumer Products R&D Expo, Morris Plains, NJ, February
1994.
Additional Information
Buch, Robert M., Gambogi, Robert J, Veleda, Jose L., Dissolvable Tooth Whitening Strip, 20070178055 A1, SmithKline Beecham, Corp.,
March 31, 2005. Buch, Robert M., Couzis, Alexander, Wetterer, Sean M., Compositions and Methods for Preventing Dental Stain,
20060223865 A1, SmithKline Beecham, Corp., March 10, 2004.
Skills
Healthcare, Marketing, Claims, Product Development, Transmissions, Ada, Business Development, Fda, Patent, Class, Comprehensive Large
Array Data Stewardship System, Budgeting, Liaison, Project Planning, Technical Support, Associate, And Marketing, Chemistry, Qa, Metrics,Visualization, Business Cases, Cases, Due Diligence, Brand Marketing, Consumer Products, Laboratory, Training, Non-destructive, Quantitative,
Coaching, Electron Microscopy, Interviewing, Leica, Long-term Disability, Ltd, Polarized Light, Polarized Light Microscopy, Project
Management, Quality Control, Scanning, Scanning Electron, Biochemistry, General Chemistry, Teaching, Maintenance, Archiving, Data Archiving,
Imaging, Implemenation, Instrumentation, Sensor, Sensor Development, Acta, Adme, Antimicrobial, Consumer Needs, Dental, Eds, Emc Xiv, Iss,
Medical Device, Medical Devices, New Product Development, Optical, Pipeline, Progress, Prototype, Prototypes, Regulatory Affairs, Sales, San,
Secretary, Storage Area Net","
Ph.D.
 
: 
Analytical Chemistry
 
1990
 
UNIVERSITY OF DELAWARE
 
City
 
, 
State
 
, 
US
 
UNIVERSITY OF DELAWARE, DEPARTMENT OF
CHEMISTRY AND BIOCHEMISTRY, NEWARK, DE 19711 Ph.D., Analytical Chemistry, 1990 Advisor: Dr. G.A. Rechnitz, Unidel
Professor of Chemistry and Biotechnology Dissertation: Intact Chemoreceptor-based Biosensors
M.S.
 
: 
Analytical Chemistry
 
1987
 
UNIVERSITY OF DELAWARE
 
City
 
, 
State
 
, 
US
 
UNIVERSITY OF DELAWARE, DEPARTMENT OF
CHEMISTRY AND BIOCHEMISTRY, NEWARK, DE 19711 M.S., Analytical Chemistry, 1987 Advisor: Dr. G.A. Rechnitz, Unidel Professor
of Chemistry and Biotechnology Dissertation: Development and Study of Biosensors Utilizing Intact Chemoreceptor Structures
B.A.
 
: 
Chemistry
 
FRANKLIN AND MARSHALL COLLEGE
 
City
 
, 
State
 
, 
US
 
FRANKLIN AND MARSHALL COLLEGE, LANCASTER,
PA 17604 B.A., Chemistry (American Chemical Society Certified)
Certifications
Identified, in-licensed, and drove commercialization of GSK's largest selling oral care device CTFA B.A., Chemistry (American Chemical Society
Certified)
"
85421438.pdf,"PA MEDIA GROUP
","
ads, advertising, book, Brochure, cash register, content, credit, client, clients, customer service "," and on the job
"
41910253.pdf,"HEALTHCARE ASSOCIATE
","
EPIC, Microsoft Office Suite (Word/Excel/PowerPoint), Healthcare Systems, Insurance/Billing, Sorian Scheduling, Health/Medical Records,
Research, Reports, Databases, Data Analysis, and PCs/Windows Applications
Experience
February 2002
 
to 
Current
Company Name
 
City
 
, 
State
 
Healthcare Associate
Maintain full responsibility for demonstrating initiative, strong leadership and communication skills, and medical and healthcare knowledge to
support efficient and productive day-to-day operations.
Directly accountable for a diversity of patient/unit support activities including scheduling and discharge, coordinating admission packages,
arranging transportation, completing unit "," and Training
American InterContinental University
 
City
 
, 
State
 
Healthcare Management
 
BBA
 
Healthcare Management Training: Healthcare Finance, Risk Management, Information Systems,
Management, Ethics, Policy Making
"
18129173.pdf,"MARKETER / ADMINISTRATOR
","
Biotechnology and Pharmaceutical 
Sales, Administrative, Award Winner sales ","
AVILA UNIVERSITY St. Joseph Healthcare Center
 
2001
 
Bachelor of Science (BS)
 
: 
Radiologic Technology Biology
 
City
 
, 
State
 
, 
United
States
 
GPA: 
GPA: 3.5
Radiologic Technology Biology GPA: 3.5Interests
AART License (2001) * Member, American Registered Radiologic Technologists 
Charitable Volunteer Coordinator, Radiologic Science Club
"
35422305.pdf,"NATIONAL ADMINISTRATOR, POPULATION HEALTH AND ASSOCIATE DIRECTOR, VISIT CLINICAL PRACTICE
Education
Maters Certificate in Lean Six Sigma, Healthcare
 
2015
 
Villanova University
 
City
 
, 
State
MPH Masters of Public Health, Health Care Administration
 
2012
 
West Chester University
 
City
 
, 
State
M.D.
 
: 
Medicine
 
2001
 
Saint Petersburg State Medical Academy
 
City
 
, 
Russia
",,"
Maters Certificate in Lean Six Sigma, Healthcare
 
2015
 
Villanova University
 
City
 
, 
State
MPH Masters of Public Health, Health Care Administration
 
2012
 
West Chester University
 
City
 
, 
State
M.D.
 
: 
Medicine
 
2001
 
Saint Petersburg State Medical Academy
 
City
 
, 
Russia
Executive Profile
Healthcare executive with 16+ years of progressive "
16702198.pdf,"KEY ACCOUNT MANAGER
","
Account Management, Key Account Selling, Product Expertise, OR selling Training, Budget, Business Plans, Educational Programs, Market
Trends, Medicaid,Â Business Development, Managed Care, Medical Device, Ms Excel, Ms Powerpoint, Ms Word, New Business
Development, Project Management, Prospecting, Sales Presentations, Senior Sales,","al presentations to customers including surgeons, infectious disease, pulmonologist, vascular,
hematology/oncology, transplant, wound center, podiatry, pharmacy
Based on an assessment of consumer disease and chronic care trends and healthcare needs, successfully led the introduction of products
into the healthcare arena.
Negotiated with Hospital pharmacies to ensure products where available for healthcare providers on multiple formularies
"
12315079.pdf,"DIRECTOR OF NATIONAL SALES- US. HEALTHCARE
",,"
B.A
 
: 
Marketing
 
, 
2006
 
Bloomsburg University
 
ï¼​ 
City
 
, 
State
"
17539842.pdf,"TEACHER ASSISTANT
","
Organizational Skills Written Communications Skills Verbal Communication Skills Cultural AwarenessÂ  Microsoft Typing Skills Ability to Focus
Efficiency Self-Motivation Ethical"," Teacher Assistant
 
Aug 2013
 
to 
Jul 2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Provided extra assistance to students with special needs, such as non-English-speaking students or those with physical and mental
disabilities.
Tutored and assisted children individually or in small groups in order to help those master assignments and to reinforce learning concepts
presented by the teachers.
Supervised students in classrooms, halls, cafeterias, school yards, and gymnasiums, or on field trips.
Present subject matter to students under the direction and guidance of teachers, using lectures, discussions, or supervised role-playing
methods.
Observe students' performance, and record "
29134372.pdf,"REGIONAL RECRUITER
","
People skills: Strong interpersonal skills, enthusiastic people person, advanced problem-solving, great organizational skills, advanced time
management capabilities. Quick learner, skilled in ORACLE and WCN databases, knowledge of international business practices and government
structure. Official-sensitive security clearance obtained October, 2016."," Coordinator
 
08/2012
 
to 
01/2014
 
Company Name
 
City
Principal point of contact for all healthcare and education queries for citizens and military of the United Kingdom serving across the USA.
Enrolled British employees and families in medical, dental and prescription benefits plans, and terminated plans at the conclusion of
employment or duty.
Ensured military and United Kingdom based citizen's healthcare and education claims are checked and authorized for payment, adjusting as
necessary, and negotiated discounts with providers when appropriate.
Conducted scheduled healthcare and education reviews and updates of British Defense Staff, created action plans for development, and
submitted to the Healthcare and Education Manager for final approval.
Precisely completed appropriate claims paper"
33803142.pdf,"ADMINISTRATOR
","
Accounting, agency, attention to detail, billing, Budgeting, business development, case management, charts, interpersonal communication, Contract
Negotiations, Client, clients, customer service, decision-making, Delivery, directing, documentation, employee relations, Finance, Financial, home
health, home healthcare, Human Resources, HR, infection control, insurance, Team Building, Leadership, leadership skills, law, regulatory
compliance, managing, marketing, market, market development, meetings, office, negotiations, nursing, operations management, Organizational,
Patient Care, Direct patient, personnel, Pricing, Problem-Solving, processes, profit and loss, proofing, quality, quality improvement, Quality
Assurance, recruiting, Sales, scheduling, staff supervision, Strategic Planning, supervising, surveys, teaching
Additional Information
Licenses * Registered Nurse, State of Mississippi, 1998 Honors * Graduated with Honors, University of Phoenix, Bachelors of Healthcare
Administration","
Bachelor of Science
 
:
 
Healthcare Administration
 
2005
 
University of Phoenix
 
, 
City
 
, 
State
 
Healthcare Administration
BS
 
:
 
Healthcare Administration Registered Nurse
 
1996
 
Northwest Mississippi Community College
 
, 
City
 
, 
State
 
Healthcare Administration
Registered Nurse
Diploma
 
:
 
Nursing - Registered Nurse
 
Methodist Hospital School of Nursing
 
, 
City
 
, 
State
 
Nursing - Registered Nurse
Southwest Tennessee Community College
 
, 
City
 
, 
State
 
Pre-requisite course"
26585242.pdf,"SENIOR ANALYST DATA QUALITY & GOVERNANCE
","
Streamline Processes, Business Objects, Cognos, Crystal Reports, Customer Service, Data Analysis, Databases, Financial Invoicing, Managing,
Microsoft Access, Microsoft Excel, Microsoft Office, Problem-Solving, Problem Resolution, Process Analysis, Project Management, Project
Planning, User Acceptance Testing, Reporting, SAS, Securities Reporting, SQL, Troubleshooting, Annual reports, Tableau Server, Tableau
Desktop"," and Training
Masters of Business Information Technology
 
: 
Project Management
 
2007
 
Walsh College
 
City
 
, 
State
 
Project Management
Bachelor
 
: 
Business Administration
 
1996
 
Rochester College
 
City
 
, 
State
 
Business Administration
Certifications
Certificate in Health Care Informatics
Affiliations
Volunteer weekly in local elementary school in reading developmentÂ 
Lead business meetings on a weekly basis
Volunteer in children's church on a weekly basis
Taught Sunday school classes
"
