FileNumber,Role,Skills,Education
24412546.pdf,"BUSINESS DEVELOPMENT ASSOCIATE
","
accounting, budget, cold calling, Credit, client, clients, staff training, Financial, Director, marketing, Market, Marketing and Management, materials,
Excel, office, Outlook Express, Power Point, win, Word, net","
B.S.B.A
 
: 
Management
 
Xavier University
 
- 
City
 
, 
State
 
Management
M.B.A
 
: 
Marketing & Finance
 
, 
1978
 
Xavier University
 
- 
City
 
, 
State
Marketing & Finance
Interests
YMCA of Martin County, Molly's House, Hibiscus House for Children, Council for the Arts of Martin County, Economic Council of Martin
County, Sunshine State Games of The Treasure Coast, Stuart Main Street, Pineapple Festival of Jensen Beach, Special Olympics of Martin
County, Academy of Travel & Tourism of Martin County, The Treasure Coast Tourism Committee for the Council of Chambers, The Hutchinson
Island Tourism Development Council Committee for Martin County and St. Lucie County, Sunfest of Palm Beach, The Jensen Beach Chamber of
Commerce, The Stuart\Martin County Chamber of Commerce, The Hobe Sound Chamber of Commerce Chili Cookoff, The Junior League of
Martin County Travel Auction, The Palm Beach Hospitality Sales & Marketing Travel Auction, The Jensen Beach Chamber of Commerce Travel
Auction, The Soroptomist International Travel Auction, The Kiwanis of Jensen Beach Dow Finsterwald Golf Classic and Travel Auction, The
Jensen Beach Oak Tree Program for The Jensen Beach Chamber of Commerce, The Martin County Cultural Arts Travel Auction for Artsfest,
The Academy of Travel & Tourism.
"
59696315.pdf,"BUSINESS DEVELOPMENT DIRECTOR
",":
Relationship management and interpersonal skills
Communication, influencing and negotiating skills
New Business strategy development and Implementation
Project management if or when needed
Presentation skills
Research and Report writing skills
Problem solving and decision making
Coaching & People relationship management (internal and external)
Key Attributes:
Professional and positive approach
Self motivated
Strong in building relationships and able to communicate at all levels
Team player
Dynamic and Creative
Definition 6 (Atlanta Ga.) Business Development Executive (March 2008 to July
2009)Consultant and sell services to include on-Line Media, Interactive Marketing, Web Traffic Analytics, SEO/SEM, Websites, Usability,
Hosting and Managed Services, Intranets, E-mail marketing and Social Media.
Acquire new clients for Definition 6 to include: Scientific Games, Mitsubishi Electric, Cox Communications, and Humana Health Care,
among others.
Develop ongoing improvements to the process of prospecting, qualifying and closing key accounts.
Attend and develop market presence through net","
Associate of Arts
 
: 
Health Science
 
1999
 
Palm Beach Community College
 
City
 
, 
State
 
Health Science
"
14070138.pdf,"BUSINESS DEVELOPMENT MANAGER
","
academic, articulate, business analysis, Business Development, C, closing, Coach, coaching, competitive, counseling, customer satisfaction, driving,
","al programs for thousands of players on such topics as fitness, nutrition, injury prevention, 
sport psychology
and life "
16091352.pdf,"GLOBAL BUSINESS DEVELOPMENT MANAGER/MARKETING
","
Prospecting and cold calling
Strategic account development
Team building expertise
Proven sales track record
Strong communicator 
Â 
Skilled in MS Office
Strong interpersonal skills
Relationship selling
Product training and placement
Strong deal closer
Exceptional customer service skills
Accomplishments
Established thirty new accounts in a single year through successful business development/management skills. A company record.
(GigaSpaces Technologies) Â â€‹â€‹Â  â€‹
Turned a one thousand dollar a year territory into a one million dollar territory in just a little under 2 years. (Buzz Food Service)â€‹
Earned the 2012 
""Spirit Of Generosity Award
 ."" Given once a year to a salesperson who demonstrated an outstanding commitment to
customer service in a way that improved both company reputation and ",", Employment and Training Department. (Goodwill of the Kanawha Valley)Â 
"
17597372.pdf,"BUSINESS DEVELOPMENT CONSULTANT
","
3-D, budgets, color, Council, CPT, client, floor plans, Forklift, Manufacturing Processes, presentations, real estate, Safety, sales, seminars,
spreadsheet, Technician, vision
Experience
March 2014
 
to 
August 2014
Company Name
 
City
 
, 
State
 
Business Development Consultant
Phoned, emailed and actively followed up with potential leads given to me by management.
Answered calls and scheduled appointments with the sales team.
Logged all customer information in VinSolutions.
Confirmed appointments and scheduled follow ups with customers.
Notified necessary departments when appointments have been set.
Maintained a goal of 8-10 appointments created daily.
Recorded daily and weekly appointment information in a spreadsheet to measure success 
against our goals.
November 2011
 
to 
April 2014
Company Name
 
City
 
, 
State
 
Senior Design Consultant
Developed exterior design concepts and planned the schematic color and finish of the colors 
chosen.
Reviewed project costs, budgets and adherence to schedules.
Ensured that the project vision and design intent were reflected successfully.
April 2009
 
to 
November 2011
Company Name
 
City
 
, 
State
 
Expo Design Desk Associate
Generated more sales leads than any other design associate.
Assisted lead designers with their floor plans, elevations and 3-D perspective views prior to 
presentation to the client.
Assisted designers with their material boards for in-house review and presentation.
Reviewed project costs initially with home owners.
Voted Employee Committee President and planned all employee events and fundraisers.
March 2004
 
to 
March 2009
Sales Associate/Wall Paper Specialist
Sherwin Williams, Lawrence ,KS.
Ordered, contacted and handled all wallpaper sales.
Passed all skill level tests in the 95th percentile each month.
Organized and conducted presentations at all the faux finish clinics to public.
Cultivated long term relationships with area contractors.
Primary representative for area home shows and real estate seminars.
Visited home sites to assess and fulfill customer needs both interior and exterior projects.
Education and Training
University of Kansas
 
Interior Design
 
Bachelor's Degree
 
Interior Design
2016
Professional Certified Production Technician, Manufacturing Skill Standards Council (MSSC): 
Profile 
CPT certified in Safety, Manufacturing
Processes & Production and Forklift Certification from 
Washburn Institute of Technology, Topeka, KS, Silver Level, Kansas WorkReady!
Certification,
2016
OSHA 10, General Industry Certification
May,2007
University of Kansas
 
City
 
, 
State
 
Interior Design
 
Bachelor of Fine Arts
 
Interior Design"," and Training
University of Kansas
 
Interior Design
 
Bachelor's Degree
 
Interior Design
2016
"
14055971.pdf,"BUSINESS DEVELOPMENT REPRESENTATIVE
","
Microsoft Software: Word, Excel, Outlook, PowerPoint
People skills: great customer service, enthusiastic people person, advanced problem-solving, great organizational skills
Language: Intermediate level Spanish speaker","al department functions for team of six.
Coordinated meetings with education staff and served as main liaison between registration process throughout graduation.
Updated student records and information on a daily basis.
Created databases and spreadsheets to improve student registration processes and reporting accuracy.
Provided support for Executive Director, Admissions Department, and Education staff in managing operation "
65708020.pdf,"BUSINESS DEVELOPMENT
",,"
Bachelor of Science
 
: 
Marketing and Legal Studies in Business
 
, 
2006
 
Duquesne University
 
ï¼​ 
City
 
, 
State
"
10501991.pdf,"BUSINESS DEVELOPMENT REPRESENTATIVE
","
MS Office Suite
SalesForce.com
Pipedrive.com
Birst/Intradiem Reports
CPR Certification, 2012
MS Office Suite
SalesForce.com
Pipedrive.com
Birst/Intradiem Reports
CPR Certification, 2012
Self-motivated
Dedicated team player
Highly competitive
Interpersonal skills
SalesForce.com
Pipedrive.com
Birst/Intradiem Reports
MS Office Suite
Self-motivated
Dedicated team player
Highly competitive
Interpersonal skills
SalesForce.com
Pipedrive.com
Birst/Intradiem Reports
MS Office Suite
Mailchimp.com
Self-motivated
Dedicated team player
Highly competitive
Interpersonal skills
Work History
Business Development Representative
 
05/2017
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Increased gross revenue by 6% per month.
Generate new business by adding new retailers and "," opportunities offered by management.
Senior Sales Producer
 
02/2015
 
to 
05/2017
 
Company Name
 
â€“ 
City
 
, 
State
 
Consistently surpassed the agency standard of 20 policies per month.
Establish a referral net"
14861855.pdf,"BUSINESS DEVELOPMENT ASSOCIATE
"," across all organizational
levels.Â 
Skills
Cash handling
Financial analysis
Capital market trends
Industrial coverage knowledge
Risk management expertise
Product management
Accounts Payable/ReceivableÂ 
Detail-oriented
Process development
Business recovery and sustainability
Complex problem resolution
Social media marketing
Client acquisition
Experience
Company Name
 
City
 
, 
State
 
Business Development Associate
 
11/2015
 
to 
Current
Identifying trendsetter ideas by researching industry and related events, publications, and announcements; tracking individual contributors
and their ","
Master of Arts
 
:
 
International Commerce and Policy
 
2014
 
George Mason School of Public Policy
 
, 
City
 
, 
State
 
International Commerce and
Policy International Commerce and Policy Semester or Credit Hours: 42 Credit Hours
Master of Arts
 
2013
 
Oxford University - Mansfield College
 
Oxford Study Abroad Semester or Credit Hours: 3 Credit Hours
Bachelor of Arts
 
:
 
Government and International Politics
 
2012
 
George Mason University
 
, 
City
 
, 
State
 
Government and International Politics
Government and International Studies Semester or Credit Hours: 60 Credit Hours
Associate of Arts
 
:
 
Liberal Arts
 
2010
 
Northern Virginia Community College
 
, 
City
 
, 
State
 
Liberal Arts Liberal Arts Semester or Credit Hours: 60
Credit Hours"
10228751.pdf,"BUSINESS DEVELOPMENT MANAGER/STAFFING MANAGER
","
Â Proficient with Microsoft Word, Excel, PowerPoint, Access and Outlook Express. Â Optimizer, WFX, Stafferlink, Healthtrust, and Bullhorn.
Maintaining active databases of various hospital proprietary software technology systems.
Professional Experience
08/2006
 
to 
Current
Business Development Manager/Staffing Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Manage full cycle staffing, recruiting, and maintain a database
of clients and applicants that is aligned to the business opportunity in the market for recruitment, staffing, and placement . Responsible for job
postings, hiring, interviewing, and training new employees.Â 
 Generate new accounts by implementing effective net"," and Training
2003
Bachelor of Science
 
: 
Health Science option in Health Management and Marketing
 
California State University of Hayward
 
ï¼​ 
City
 
, 
State
 
, 
United
States
Skill Highlights
Staffing management ability
Proven patience and self-discipline
Relationship and team building
Staff training and development
Critical thinking proficiency
Compensation/benefits administration
Skilled negotiator
Account management
Excellent written and verbal communicator
Enthusiastic team player
Problem solving
Billing
Attention to detail
Recruiting and selection techniques
Proficient communicator
Contract review
Cold calling
Hiring recommendations
Interviewing
Strategic planning
Multi-tasking ability
"
28337049.pdf,"BUSINESS DEVELOPMENT COORDINATOR
",,"
Bachelor of Science
 
: 
Business Administration
 
, 
2006
 
Centenary College
 
ï¼​ 
City
 
, 
State
Technical Expertise
Sales Software: Salesforce.com, Paperless Proposals
Learning Management: Saba LMS, Success Factors LMS, Webex, Pedague Testing System
Administrative: Microsoft Office Suite, Concur
Technical: Vantive, Clarify"
17115815.pdf,"BUSINESS DEVELOPMENT SPECIALIST
","
Technical Sales
SAP
Social Selling
Business Development
SPIN Selling
Net","
2017
Rio Salado
 
A.A. General Studies
 
Related Course"
37521676.pdf,"BUSINESS DEVELOPMENT MANAGER
","
Key decision making
Marketing
Verbal and written communication
Strategic planning
Excellent at Net","
Certified "
19738730.pdf,"BUSINESS DEVELOPMENT INTERN
","
Proficient with large cooking machinesÂ 
Great culinary skillsÂ 
Organizational skills
Highly motivatedÂ ","
CURLINARY 
,
 
1999
 
Kumasi Polytechnic
 
ï¼​ 
City
 
, 
GHANA
Course"
79759716.pdf,"HEAD OF BUSINESS DEVELOPMENT
","
Microsoft Word, Excel, Powerpoint, Keynote, SenGrid, Facebook Advertising
Instagram, Twitter, Facebook Analytics; Comfortable with all Google Suite products + Google analytics
Comfortable providing recommendations on basic elements of design
Experience
Company Name
 
City
 
, 
State
 
Head of Business Development
 
07/2016
 
to 
Current
A 500 Startups Company).
Lead planning, development and implementation of business development and marketing initiatives for a venture backed, early stage start-up
in the marketplace + technology sector.
Development on all aspects of the business including decision making, strategy, product market alignment, and customer acquisition.
Analyze key metrics, data, and insights from marketing partnership and paid marketing campaigns and iterate accordingly; analytically and
critically provide solutions and recommendations.
Create and conceptualize all aspects of the business development process including sales funnel, procedures, sales collateral, follow-up
process, video call procedures and scripts.
Leverage previous brand and agency relationships to help expand the scope of the business in the sports and entertainment space; drive
business metrics such as athlete procurement; PR, Fundraising, unique activation opportunities, etc.
Analysis and negotiation of complex partnerships; comfortable with ideation and the implementation of such complex marketing campaigns
as it relates to brands.
Facilitate partnership strategies through organic and paid marketing channels including social, influencer, referral, email, content, display, PR,
and event.
Company Name
 
City
 
, 
State
 
Senior Manager
 
12/2014
 
to 
07/2016
Managed business development and creative marketing opportunities for over 60 NBA "," and Training
BA
 
:
 
Economics
 
2011
 
University of Arizona
 
Economics
Sports Marketing & Management
 
2011
 
Minor Degree
 
Sports Marketing & Management
Certifications
HubSpot Content Marketing Certificate 2017 *HubSpot Inbound Marketing Certificate 2017
"
17095812.pdf,"BUSINESS DEVELOPMENT MANAGER
",".
Core Strengths
Sharp problem solver
Active listening skills
Energetic ","al Background
Pharmacy
 
2002
 
Carree College of America
 
ï¼​ 
City
 
, 
State
 
, 
united states
 
Course"
13888506.pdf,"BUSINESS DEVELOPMENT MANAGER
","
Sales Software: Salesforce.com, TapScan
Public Relations Software: Bacon's Mediasource, Factiva
Desktop Publishing Software: Photoshop, Illustrator,Â 
Microsoft Office 365 (Excel, PowerPoint, Outlook, Word, Access)Â 
Accounting and Tax software Quick Books, DRAKEÂ 
Occupational Safety - OSHAÂ -10Â 
Federal Energy Management Professional (FEMP)
Web - Design HTTMLÂ 
Activities and Honors
2010 - 2015 - Board Member, Prince George's Chamber of Commerce
2012 - 2015 - Chair - Green Technology and Sustainability CommitteeÂ 
2012 - Prince George's Chamber - Green Business AwardÂ 
2015 - 2017 - Metropolitan Washington Council of Governments (MWCOG) - Governmental Affairs Outreach Â 
2014 - 2016 - Congresswoman Donna Edwards - Business Advisory Board 2014-2016-Prince George's County Public Schools (PGCPS)
Suppliers Development Board"," and Training
Bachelor of Arts
 
:
 
Business Management
 
University District of Columbia - School of Business and Public Administration
 
, 
City
 
, 
State
 
, 
USA
Â Course "
27375577.pdf,"VP OF BUSINESS DEVELOPMENT
","
streamline, approach, balance sheet, bonds, budgeting, business development, cash flow, clinical research, clinical trials, com, consulting, corporate
finance, CRM, database, email, English, equities, Fast, financials, financing, financial, fundraising, funds, graphical user interface, information
systems, Innovation, inventory, marketing, net","
December 2012
Finance
 
McCallum Graduate School at Bentley University
 
Finance Extensive case-based exercises in capital budgeting, corporate finance,
marketing sizing, equities, bonds, common financial covenants, and options. "
35673335.pdf,"BUSINESS DEVELOPMENT CONSULTANT
","
accounting, ABC, advertising, Business Development, Business Intelligence Software, closing, CMS, com, consultant, content, Content
Management, conversion, CRM, client, direct mail, economics, features, forecasting, internet marketing, Director, marketing, market, messaging,
negotiation, negotiations, net","
B.S
 
: 
Economics
 
, 
2004
 
Virginia Commonwealth University
 
GPA: 
Cum Laude
 
Economics Cum Laude
"
24964303.pdf,"DIRECTOR OF BUSINESS DEVELOPMENT
","
New Business Development
Sales Management
MS Office Suite
Salesforce / CRM","
Masters of Business Administration
 
:
 
Business Strategy
 
,
 
2013
 
Western Governors University
 
- 
City
 
, 
State
 
, 
USA
Bachelors of Science
 
:
 
Business Management
 
,
 
2011
 
University of Phoenix
 
- 
City
 
, 
State
 
, 
USA
Biology/Pre-Medicine
 
Oklahoma Baptist University
 
- 
City
 
, 
State
 
, 
USA
"
27937592.pdf,"NEW BUSINESS DEVELOPMENT MANAGER
","
budget, business strategy, consultation, Customer Relationship Management, delivery, direct mail, directing, Driving, email, senior management,
Forecasting, graphic design, graphic, image, inside sales, inventory, Marketing Strategy, marketing, market, Marketing & Sales, mentor, New
Business Development, Optimization, policies, presentations, Sales, strategy","
ROSE STATE COLLEGE
 
ï¼​ 
City
 
, 
State
 
Taken Business and Marketing ClassesAssociate of Arts
 
: 
Advertising & Public Relations
 
WICHITA STATE UNIVERSITY
 
ï¼​ 
City
 
, 
State
 
Advertising & Public Relations
CAS Certification from PPAI - Industry Specific Program in Business, Marketing & Sales (November 2015) .continued.
"
26278597.pdf,"BUSINESS DEVELOPMENT MANAGER
","""& ""Costumer Service"" Workshop by
Madura garments Aditya Birla Group. Attended Training program by ""INSPIRE ONE"" on ""Building Sales Excellence & Communication Profiling""
at ITC LRBD Head Office.
Personal Information
Driving license: Qatar Valid Driving
Skills
â€¢Proficient in the use of: MS-Office (Word/ Excel/ PowerPoint).
â€¢Voyager, Shopper 08, 09 ,Tally & Focus Integrated ERP software for Retail Garment Stores",al 
32385553.pdf,"BUSINESS DEVELOPMENT MANAGER
","
10-key, accounting, accounting software, accounts payable, administrative, billing, bookkeeping, calculators, charts, clerical, commodities, email,
fax, filing, financial statements, 
general office duties, government, insurance, inventory, letters, materials, meetings, Merchandising, messaging, mail,
office equipment, organizing, payroll, personnel, copy machines, coding, recording, Retail Management, sales, scheduling, speeches, spreadsheets,
multi-line telephone, employee training, travel arrangements, typewriter, voice mail, word processing,","
Retail Management
 
Purdue University
 
ï¼​ 
City
 
, 
State
 
, 
USA
High School Diploma
 
: 
College Preparation
 
, 
May 1986
 
Bluffton High School
 
ï¼​ 
City
 
, 
State
 
, 
USA
Graduated top 10%
National Honor Society
"
98379112.pdf,"BUSINESS DEVELOPMENT CONSULTANT
",,"
Bachelor of Science
 
:
 
Business
 
NorthWestern Oklahoma State University
 
, 
City
 
, 
State
Major in Agricultural Business
Minor in Business Administration
Leadership Training
 
Leader Effectiveness Training
 
, 
City
 
, 
State
The Peoples Bank annual leadership training program
Schools of Lending Principles
 
Schools of Banking
 
, 
City
 
, 
State
Associations
Kansas Notary PublicKansas Notary Public
Augusta Chamber of Commerce, Board Member
Saint Francis Community Services Foster Parent
Nationwide Mortgage Licensing System (NMLS) - Previously Registered"
33424600.pdf,"BUSINESS DEVELOPMENT SPECIALIST/BRANCH MANAGER
",,"
Bachelors of Science
 
, 
Psychology
 
2005
 
Radford University
 
ï¼​ 
City
 
, 
State
 
Psychology
Software Proficiency
Lotus Notes
Microsoft Office
Taleo
IPerformease
ADP
Etime Online EmployerFusion/Wizard
Teller Navigator
BankPro
SharePoint
Mortgagebot
Symitar
Additional Information
2014 Quarter Three - U.S. Bank Pinnacle Award
Top Investment Referrer for three years (2009, 2010, & 2012)
NMLS Registration 2008-2015"
26896699.pdf,"BUSINESS DEVELOPMENT MANAGER
Skill "," & Seminars Toastmasters International, Active Officer Rainmaker Business Development course 2014 Dale
Carnegie Course 2013 Certified Sales Professional, APC, 2008 Impact Selling, American Express University, 2002 Professional Selling Skills,
Achieve Global, 2000 Effective Negotiations, Karass, 1998 Sales Course, Dale Carnegie, 1992
Skills
banking, C, closing, hardware, Consulting, contracts, Customer Relationship Management, CRM, client, Clients, e-mail, energy saving, focus,
forms, functional, insurance, managing, marketing, market, Microsoft Office Suite, office, Outlook, net","B.S
 
: 
Mechanical Engineering
 
University of Kentucky
 
ï¼​ 
City
 
, 
State
 
Mechanical Engineering
"
